Time	BkNjVUndx B_0_N_0	BkNjVUndx B_0_N_4	BkNjVUndx B_0_N_5	BkNjVUndx B_0_N_9	BkNjVUndx B_0_N_13	BkNjVUndx B_0_N_16	BkNjVUndx B_0_N_18	BkNjVUndy B_0_N_0	BkNjVUndy B_0_N_4	BkNjVUndy B_0_N_5	BkNjVUndy B_0_N_9	BkNjVUndy B_0_N_13	BkNjVUndy B_0_N_16	BkNjVUndy B_0_N_18	BkNjVUndz B_0_N_0	BkNjVUndz B_0_N_4	BkNjVUndz B_0_N_5	BkNjVUndz B_0_N_9	BkNjVUndz B_0_N_13	BkNjVUndz B_0_N_16	BkNjVUndz B_0_N_18	BkNjVDisx B_0_N_0	BkNjVDisx B_0_N_4	BkNjVDisx B_0_N_5	BkNjVDisx B_0_N_9	BkNjVDisx B_0_N_13	BkNjVDisx B_0_N_16	BkNjVDisx B_0_N_18	BkNjVDisy B_0_N_0	BkNjVDisy B_0_N_4	BkNjVDisy B_0_N_5	BkNjVDisy B_0_N_9	BkNjVDisy B_0_N_13	BkNjVDisy B_0_N_16	BkNjVDisy B_0_N_18	BkNjVDisz B_0_N_0	BkNjVDisz B_0_N_4	BkNjVDisz B_0_N_5	BkNjVDisz B_0_N_9	BkNjVDisz B_0_N_13	BkNjVDisz B_0_N_16	BkNjVDisz B_0_N_18	BkNjSTVx  B_0_N_0	BkNjSTVx  B_0_N_4	BkNjSTVx  B_0_N_5	BkNjSTVx  B_0_N_9	BkNjSTVx  B_0_N_13	BkNjSTVx  B_0_N_16	BkNjSTVx  B_0_N_18	BkNjSTVy  B_0_N_0	BkNjSTVy  B_0_N_4	BkNjSTVy  B_0_N_5	BkNjSTVy  B_0_N_9	BkNjSTVy  B_0_N_13	BkNjSTVy  B_0_N_16	BkNjSTVy  B_0_N_18	BkNjSTVz  B_0_N_0	BkNjSTVz  B_0_N_4	BkNjSTVz  B_0_N_5	BkNjSTVz  B_0_N_9	BkNjSTVz  B_0_N_13	BkNjSTVz  B_0_N_16	BkNjSTVz  B_0_N_18	BPitch    B_0	BAzimuth  B_0	
(s)	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	
1.750000	11.321110	11.321554	11.321780	11.323023	11.324720	11.326254	11.327983	0.886360	0.885953	0.885771	0.884838	0.883678	0.882754	0.881826	-1.003396	-0.998738	-0.996341	-0.982948	-0.964264	-0.946935	-0.926927	11.329724	11.329741	11.329704	11.328961	11.326876	11.324257	11.320564	2.633627	6.262136	7.395687	11.928821	16.454590	19.846655	23.237038	-0.927257	-0.924111	-0.922802	-0.917792	-0.915043	-0.914506	-0.915038	-0.008614	-0.008187	-0.007924	-0.005939	-0.002155	0.001997	0.007418	-1.747267	-5.376183	-6.509916	-11.043983	-15.570912	-18.963902	-22.355211	-0.076139	-0.074626	-0.073539	-0.065156	-0.049221	-0.032430	-0.011889	0.000000	119.853995	
1.800000	11.318968	11.319437	11.319676	11.320995	11.322792	11.324418	11.326252	0.856090	0.855673	0.855486	0.854528	0.853335	0.852385	0.851427	-1.052650	-1.047931	-1.045497	-1.031913	-1.013001	-0.995485	-0.975256	11.342827	11.343604	11.343934	11.345471	11.347270	11.348760	11.350201	2.595481	6.199890	7.326341	11.833928	16.339676	19.720840	23.104231	-0.981477	-0.978219	-0.976838	-0.971382	-0.967948	-0.966745	-0.966480	-0.023859	-0.024167	-0.024257	-0.024476	-0.024478	-0.024341	-0.023948	-1.739391	-5.344216	-6.470855	-10.979401	-15.486341	-18.868456	-22.252804	-0.071173	-0.069713	-0.068660	-0.060530	-0.045053	-0.028740	-0.008776	0.000000	123.096624	
1.850000	11.316907	11.317395	11.317644	11.319022	11.320900	11.322601	11.324525	0.823292	0.822840	0.822637	0.821598	0.820307	0.819276	0.818237	-1.099893	-1.095213	-1.092784	-1.079213	-1.060329	-1.042822	-1.022560	11.355742	11.356831	11.357341	11.360150	11.364273	11.368272	11.372887	2.557899	6.143865	7.264843	11.752463	16.241997	19.613792	22.990479	-1.035054	-1.031877	-1.030534	-1.025334	-1.022369	-1.021650	-1.021946	-0.038835	-0.039435	-0.039697	-0.041128	-0.043373	-0.045670	-0.048362	-1.734608	-5.321025	-6.442206	-10.930865	-15.421690	-18.794518	-22.172241	-0.064839	-0.063336	-0.062250	-0.053879	-0.037960	-0.021172	-0.000614	0.000000	126.318496	
1.900000	11.314959	11.315457	11.315716	11.317140	11.319082	11.320848	11.322850	0.787849	0.787351	0.787126	0.785981	0.784559	0.783423	0.782277	-1.144987	-1.140392	-1.137987	-1.124536	-1.105812	-1.088419	-1.068232	11.368224	11.368463	11.368745	11.370886	11.374849	11.379137	11.384472	2.523401	6.102508	7.221338	11.700357	16.181284	19.546621	22.916855	-1.089373	-1.086369	-1.085110	-1.080494	-1.078535	-1.078825	-1.080310	-0.053265	-0.053005	-0.053029	-0.053746	-0.055767	-0.058290	-0.061622	-1.735552	-5.315157	-6.434213	-10.914377	-15.396725	-18.763199	-22.134579	-0.055613	-0.054023	-0.052877	-0.044042	-0.027277	-0.009594	0.012077	0.000000	129.529306	
1.950000	11.313140	11.313648	11.313914	11.315378	11.317378	11.319199	11.321269	0.749694	0.749157	0.748916	0.747686	0.746161	0.744942	0.743709	-1.187783	-1.183260	-1.180879	-1.167546	-1.148987	-1.131726	-1.111651	11.379511	11.378166	11.377937	11.377975	11.379759	11.382421	11.386273	2.489866	6.073059	7.192883	11.674026	16.153502	19.515095	22.879044	-1.143198	-1.140322	-1.139128	-1.134935	-1.133698	-1.134709	-1.137032	-0.066371	-0.064518	-0.064023	-0.062597	-0.062381	-0.063222	-0.065004	-1.740173	-5.323901	-6.443968	-10.926340	-15.407340	-18.770153	-22.135334	-0.044585	-0.042938	-0.041751	-0.032611	-0.015288	0.002983	0.025381	0.000000	132.739925	
2.000000	11.311447	11.311970	11.312243	11.313749	11.315807	11.317679	11.319814	0.708969	0.708423	0.708177	0.706924	0.705369	0.704124	0.702864	-1.228219	-1.223707	-1.221329	-1.208021	-1.189516	-1.172318	-1.152316	11.388844	11.386294	11.385629	11.383584	11.382635	11.382801	11.383910	2.453773	6.045405	7.167474	11.654980	16.135773	19.494589	22.852190	-1.193318	-1.190428	-1.189220	-1.184926	-1.183512	-1.184338	-1.186429	-0.077396	-0.074325	-0.073386	-0.069835	-0.066828	-0.065122	-0.064096	-1.744803	-5.336982	-6.459297	-10.948055	-15.430404	-18.790464	-22.149326	-0.034901	-0.033280	-0.032109	-0.023095	-0.006004	0.012019	0.034113	0.000000	135.957729	
2.050000	11.309863	11.310406	11.310688	11.312244	11.314368	11.316297	11.318493	0.665951	0.665428	0.665191	0.663984	0.662483	0.661280	0.660063	-1.266291	-1.261710	-1.259307	-1.245888	-1.227267	-1.210011	-1.189985	11.395679	11.392812	11.391975	11.388845	11.385975	11.384076	11.382655	2.413547	6.010618	7.134066	11.624956	16.105026	19.460226	22.811293	-1.237782	-1.234705	-1.233391	-1.228387	-1.225761	-1.225364	-1.225999	-0.085816	-0.082406	-0.081288	-0.076601	-0.071606	-0.067780	-0.064162	-1.747596	-5.345191	-6.468875	-10.960973	-15.442543	-18.798946	-22.151230	-0.028509	-0.027005	-0.025915	-0.017500	-0.001506	0.015353	0.036014	0.000000	139.184464	
2.100000	11.308382	11.308949	11.309242	11.310855	11.313048	11.315039	11.317296	0.620874	0.620397	0.620181	0.619071	0.617686	0.616576	0.615453	-1.301917	-1.297209	-1.294762	-1.281140	-1.262282	-1.244878	-1.224762	11.399649	11.396714	11.395830	11.392371	11.388871	11.386280	11.384015	2.369596	5.965549	7.088504	11.576452	16.051687	19.401850	22.746525	-1.277650	-1.274270	-1.272790	-1.266671	-1.262137	-1.259825	-1.258198	-0.091266	-0.087765	-0.086588	-0.081516	-0.075823	-0.071241	-0.066719	-1.748721	-5.345153	-6.468323	-10.957381	-15.434002	-18.785275	-22.131073	-0.024266	-0.022939	-0.021972	-0.014468	-0.000146	0.014947	0.033437	0.000000	142.416808	
2.150000	11.307025	11.307614	11.307918	11.309578	11.311839	11.313878	11.316188	0.573890	0.573469	0.573276	0.572285	0.571040	0.570044	0.569035	-1.334848	-1.330019	-1.327533	-1.313737	-1.294682	-1.277169	-1.257013	11.400622	11.396981	11.395928	11.392138	11.389054	11.387368	11.386618	2.322277	5.911220	7.032016	11.511518	15.978650	19.322973	22.662022	-1.315156	-1.311463	-1.309811	-1.302527	-1.295979	-1.291637	-1.287608	-0.093598	-0.089367	-0.088011	-0.082560	-0.077215	-0.073490	-0.070429	-1.748387	-5.337751	-6.458740	-10.939234	-15.407611	-18.752930	-22.092987	-0.019692	-0.018556	-0.017722	-0.011210	0.001297	0.014468	0.030595	0.000000	145.648370	
2.200000	11.305820	11.306424	11.306732	11.308424	11.310719	11.312789	11.315125	0.525170	0.524799	0.524630	0.523747	0.522632	0.521740	0.520837	-1.364788	-1.359909	-1.357415	-1.343604	-1.324568	-1.307131	-1.287128	11.398933	11.393976	11.392620	11.388361	11.386355	11.386729	11.389229	2.270936	5.848872	6.966400	11.433903	15.891092	19.229467	22.564005	-1.350772	-1.346863	-1.345087	-1.336918	-1.328789	-1.322834	-1.316871	-0.093114	-0.087552	-0.085888	-0.079937	-0.075636	-0.073941	-0.074104	-1.745766	-5.324073	-6.441770	-10.910155	-15.368460	-18.707727	-22.043167	-0.014017	-0.013047	-0.012328	-0.006686	0.004221	0.015703	0.029743	0.000000	148.871912	
2.250000	11.304771	11.305378	11.305686	11.307378	11.309674	11.311743	11.314075	0.474992	0.474657	0.474501	0.473694	0.472667	0.471846	0.471015	-1.391591	-1.386765	-1.384304	-1.370696	-1.351969	-1.334851	-1.315245	11.395443	11.389491	11.387938	11.383634	11.383123	11.385828	11.391766	2.214749	5.778204	6.891478	11.343756	15.789154	19.121210	22.451847	-1.382921	-1.378952	-1.377130	-1.368567	-1.359637	-1.352825	-1.345820	-0.090671	-0.084114	-0.082252	-0.076256	-0.073449	-0.074085	-0.077691	-1.739757	-5.303547	-6.416976	-10.870062	-15.316486	-18.649364	-21.980831	-0.008670	-0.007813	-0.007174	-0.002129	0.007668	0.017973	0.030576	0.000000	152.081057	
2.300000	11.303865	11.304462	11.304766	11.306437	11.308705	11.310745	11.313052	0.423696	0.423369	0.423217	0.422425	0.421419	0.420614	0.419797	-1.415317	-1.410630	-1.408237	-1.395005	-1.376809	-1.360183	-1.341136	11.391272	11.385322	11.383836	11.380219	11.381194	11.385557	11.393568	2.153841	5.698980	6.806880	11.239967	15.670637	18.994982	22.321060	-1.410433	-1.406567	-1.404784	-1.396387	-1.387583	-1.380834	-1.373873	-0.087406	-0.080859	-0.079070	-0.073783	-0.072489	-0.074812	-0.080516	-1.730145	-5.275611	-6.383663	-10.817542	-15.249219	-18.574368	-21.901262	-0.004885	-0.004063	-0.003452	0.001383	0.010773	0.020650	0.032737	0.000000	155.271248	
2.350000	11.303078	11.303661	11.303958	11.305595	11.307819	11.309829	11.312101	0.371561	0.371208	0.371044	0.370199	0.369127	0.368268	0.367397	-1.436094	-1.431587	-1.429276	-1.416491	-1.398897	-1.382797	-1.364323	11.387355	11.381971	11.380671	11.377814	11.379463	11.384138	11.392114	2.089352	5.613822	6.715613	11.126588	15.539702	18.854280	22.173824	-1.434338	-1.430701	-1.429035	-1.421319	-1.413526	-1.407746	-1.401907	-0.084277	-0.078310	-0.076713	-0.072219	-0.071644	-0.074309	-0.080012	-1.717791	-5.242614	-6.344569	-10.756390	-15.170575	-18.486012	-21.806427	-0.001756	-0.000886	-0.000241	0.004828	0.014629	0.024949	0.037584	0.000000	158.440435	
2.400000	11.302409	11.302978	11.303268	11.304872	11.307058	11.309037	11.311282	0.318735	0.318327	0.318140	0.317179	0.315967	0.314995	0.314007	-1.453938	-1.449605	-1.447376	-1.435011	-1.417956	-1.402303	-1.384299	11.384189	11.378910	11.377610	11.374507	11.375292	11.378708	11.384721	2.022771	5.528835	6.625090	11.015379	15.410675	18.714064	22.024462	-1.456666	-1.453324	-1.451822	-1.445129	-1.438975	-1.434811	-1.430885	-0.081780	-0.075933	-0.074342	-0.069635	-0.068234	-0.069671	-0.073439	-1.704035	-5.210507	-6.306950	-10.698200	-15.094707	-18.399069	-21.710455	0.002728	0.003719	0.004446	0.010119	0.021019	0.032508	0.046587	0.000000	161.589999	
2.450000	11.301875	11.302431	11.302716	11.304293	11.306448	11.308408	11.310638	0.265281	0.264808	0.264594	0.263495	0.262117	0.261010	0.259885	-1.468752	-1.464557	-1.462392	-1.450358	-1.433709	-1.418373	-1.400697	11.381832	11.375816	11.374228	11.369576	11.367969	11.368893	11.371725	1.955345	5.450628	6.543468	10.919801	15.300653	18.592844	21.891710	-1.477824	-1.474763	-1.473423	-1.467794	-1.463385	-1.460961	-1.459114	-0.079957	-0.073385	-0.071512	-0.065283	-0.061521	-0.060485	-0.061087	-1.690064	-5.185820	-6.278874	-10.656306	-15.038536	-18.331835	-21.631824	0.009072	0.010205	0.011031	0.017436	0.029676	0.042588	0.058416	0.000000	164.725394	
2.500000	11.301485	11.302032	11.302315	11.303875	11.306013	11.307964	11.310185	0.211251	0.210732	0.210498	0.209301	0.207805	0.206602	0.205379	-1.480477	-1.476358	-1.474232	-1.462398	-1.445984	-1.430828	-1.413346	11.380034	11.373160	11.371222	11.364642	11.360076	11.358044	11.357295	1.887791	5.381811	6.473919	10.845101	15.216545	18.498505	21.784124	-1.495826	-1.492939	-1.491706	-1.486785	-1.483547	-1.482298	-1.481858	-0.078549	-0.071128	-0.068908	-0.060767	-0.054063	-0.050079	-0.047110	-1.676540	-5.171079	-6.263421	-10.635800	-15.008740	-18.291903	-21.578745	0.015348	0.016581	0.017474	0.024387	0.037563	0.051469	0.068511	0.000000	167.855049	
2.550000	11.301227	11.301776	11.302057	11.303615	11.305755	11.307705	11.309927	0.156741	0.156220	0.155985	0.154784	0.153282	0.152075	0.150847	-1.489198	-1.485076	-1.482956	-1.471158	-1.454786	-1.439674	-1.422260	11.378331	11.371465	11.369429	11.361805	11.354993	11.350458	11.346581	1.820204	5.319143	6.412266	10.784082	15.149516	18.422005	21.693430	-1.508248	-1.505353	-1.504123	-1.499219	-1.495986	-1.494740	-1.494312	-0.077104	-0.069689	-0.067371	-0.058190	-0.049238	-0.042753	-0.036655	-1.663463	-5.162923	-6.256281	-10.629298	-14.996234	-18.269930	-21.542583	0.019050	0.020277	0.021167	0.028061	0.041199	0.055067	0.072052	0.000000	170.987129	
2.600000	11.301078	11.301637	11.301921	11.303496	11.305654	11.307615	11.309842	0.101891	0.101422	0.101210	0.100121	0.098754	0.097656	0.096540	-1.495073	-1.490870	-1.488723	-1.476799	-1.460285	-1.445091	-1.427638	11.376128	11.370272	11.368457	11.361128	11.353510	11.347663	11.341943	1.752262	5.256391	6.350612	10.723351	15.082978	18.346060	21.603289	-1.514525	-1.511416	-1.510069	-1.504360	-1.499741	-1.497095	-1.495002	-0.075050	-0.068635	-0.066536	-0.057631	-0.047856	-0.040047	-0.032101	-1.650372	-5.154969	-6.249402	-10.623231	-14.984224	-18.248404	-21.506748	0.019452	0.020547	0.021346	0.027561	0.039457	0.052004	0.067363	0.000000	174.125966	
2.650000	11.301029	11.301605	11.301896	11.303496	11.305682	11.307661	11.309896	0.046871	0.046502	0.046333	0.045459	0.044352	0.043462	0.042560	-1.498177	-1.493844	-1.491648	-1.479495	-1.462730	-1.447393	-1.429856	11.372851	11.368219	11.366741	11.360450	11.353375	11.347683	11.341996	1.683742	5.189182	6.283432	10.653740	15.005957	18.259729	21.504072	-1.516031	-1.512550	-1.510985	-1.503795	-1.496626	-1.491399	-1.486227	-0.071822	-0.066615	-0.064846	-0.056953	-0.047693	-0.040022	-0.032101	-1.636871	-5.142680	-6.237099	-10.608281	-14.961605	-18.216267	-21.461512	0.017853	0.018706	0.019337	0.024301	0.033896	0.044006	0.056371	0.000000	177.270742	
2.700000	11.301088	11.301681	11.301976	11.303602	11.305812	11.307797	11.310031	-0.008116	-0.008355	-0.008468	-0.009063	-0.009832	-0.010448	-0.011073	-1.498438	-1.493977	-1.491729	-1.479348	-1.462360	-1.446927	-1.429363	11.368137	11.364196	11.362949	11.357698	11.352004	11.347726	11.343898	1.614926	5.117166	6.210235	10.574588	14.918402	18.163984	21.398363	-1.514151	-1.510233	-1.508402	-1.499375	-1.489020	-1.480559	-1.471513	-0.067049	-0.062515	-0.060973	-0.054096	-0.046192	-0.039928	-0.033867	-1.623043	-5.125520	-6.218702	-10.583651	-14.928234	-18.174433	-21.409437	0.015713	0.016257	0.016673	0.020027	0.026660	0.033632	0.042150	0.000000	180.416997	
2.750000	11.301273	11.301872	11.302173	11.303813	11.306026	11.308000	11.310215	-0.062851	-0.062949	-0.063002	-0.063297	-0.063703	-0.064026	-0.064353	-1.495750	-1.491208	-1.488927	-1.476416	-1.459354	-1.443964	-1.426517	11.361933	11.358261	11.357162	11.352884	11.349036	11.346894	11.345952	1.546475	5.041950	6.132931	10.489056	14.824816	18.064428	21.292906	-1.508803	-1.504478	-1.502384	-1.491513	-1.477922	-1.466153	-1.453122	-0.060659	-0.056389	-0.054989	-0.049072	-0.043011	-0.038895	-0.035737	-1.609326	-5.104899	-6.195933	-10.552353	-14.888519	-18.128454	-21.357258	0.013053	0.013269	0.013457	0.015097	0.018568	0.022189	0.026605	0.000000	183.559090	
2.800000	11.301584	11.302184	11.302485	11.304120	11.306312	11.308254	11.310429	-0.117118	-0.117087	-0.117084	-0.117104	-0.117176	-0.117229	-0.117281	-1.490130	-1.485574	-1.483284	-1.470772	-1.453815	-1.438617	-1.421435	11.354409	11.351318	11.350463	11.347556	11.345874	11.345963	11.347774	1.478908	4.964071	6.052059	10.397679	14.725714	17.961586	21.188244	-1.499009	-1.494372	-1.492061	-1.479623	-1.463232	-1.448578	-1.432047	-0.052825	-0.049134	-0.047978	-0.043436	-0.039563	-0.037708	-0.037345	-1.596025	-5.081158	-6.169144	-10.514784	-14.842890	-18.078815	-21.305525	0.008879	0.008798	0.008777	0.008851	0.009417	0.009961	0.010612	0.000000	186.691555	
2.850000	11.302003	11.302598	11.302896	11.304512	11.306668	11.308571	11.310694	-0.170738	-0.170611	-0.170566	-0.170379	-0.170199	-0.170048	-0.169893	-1.481741	-1.477219	-1.474939	-1.462521	-1.445775	-1.430842	-1.413983	11.345793	11.343967	11.343544	11.342583	11.343163	11.345062	11.348646	1.412291	4.882820	5.966653	10.298372	14.617764	17.851065	21.078844	-1.484540	-1.479714	-1.477258	-1.463735	-1.445363	-1.428648	-1.409595	-0.043790	-0.041370	-0.040649	-0.038070	-0.036495	-0.036491	-0.037952	-1.583029	-5.053431	-6.137219	-10.468752	-14.787962	-18.021112	-21.248737	0.002799	0.002496	0.002319	0.001215	-0.000412	-0.002194	-0.004388	0.000000	189.809392	
2.900000	11.302517	11.303102	11.303395	11.304987	11.307102	11.308965	11.311044	-0.223583	-0.223407	-0.223342	-0.223050	-0.222741	-0.222487	-0.222227	-1.470760	-1.466291	-1.464032	-1.451735	-1.435205	-1.420502	-1.403907	11.336277	11.335947	11.336005	11.337018	11.339472	11.342481	11.346686	1.346517	4.798998	5.877727	10.192537	14.501848	17.732687	20.962843	-1.466445	-1.461563	-1.459048	-1.445054	-1.425779	-1.408105	-1.387864	-0.033760	-0.032846	-0.032610	-0.032031	-0.032370	-0.033516	-0.035643	-1.570099	-5.022405	-6.101068	-10.415587	-14.724589	-17.955173	-21.185070	-0.004315	-0.004728	-0.004983	-0.006681	-0.009426	-0.012397	-0.016043	0.000000	192.908819	
2.950000	11.303120	11.303693	11.303982	11.305547	11.307625	11.309453	11.311497	-0.275555	-0.275383	-0.275319	-0.275036	-0.274735	-0.274488	-0.274236	-1.457245	-1.452829	-1.450590	-1.438402	-1.422024	-1.407457	-1.390999	11.326015	11.326656	11.327024	11.329271	11.332753	11.336149	11.340172	1.281873	4.716783	5.790529	10.088772	14.388083	17.616344	20.848579	-1.445853	-1.441036	-1.438549	-1.424710	-1.405661	-1.388195	-1.368182	-0.022895	-0.022963	-0.023042	-0.023725	-0.025129	-0.026696	-0.028675	-1.557429	-4.992166	-6.065848	-10.363808	-14.662819	-17.890833	-21.122814	-0.011392	-0.011793	-0.012041	-0.013691	-0.016362	-0.019261	-0.022818	0.000000	195.989020	
3.000000	11.303824	11.304384	11.304668	11.306204	11.308248	11.310048	11.312064	-0.326581	-0.326455	-0.326411	-0.326223	-0.326039	-0.325885	-0.325729	-1.441141	-1.436770	-1.434548	-1.422442	-1.406144	-1.391616	-1.375178	11.315175	11.316066	11.316514	11.319073	11.322721	11.325975	11.329475	1.219249	4.641967	5.712231	9.998719	14.290534	17.516378	20.749229	-1.422572	-1.417909	-1.415516	-1.402318	-1.384372	-1.368028	-1.349360	-0.011351	-0.011682	-0.011845	-0.012869	-0.014473	-0.015928	-0.017411	-1.545830	-4.968422	-6.038642	-10.324943	-14.616573	-17.842264	-21.074959	-0.018569	-0.018861	-0.019032	-0.020124	-0.021772	-0.023589	-0.025818	0.000000	199.053449	
3.050000	11.304642	11.305190	11.305467	11.306972	11.308979	11.310758	11.312749	-0.376615	-0.376553	-0.376536	-0.376484	-0.376463	-0.376441	-0.376419	-1.422400	-1.418061	-1.415853	-1.403799	-1.387525	-1.372971	-1.356476	11.303932	11.304890	11.305345	11.307867	11.311295	11.314207	11.317154	1.159698	4.578000	5.646947	9.928575	14.216385	17.439882	20.671007	-1.395252	-1.390774	-1.388502	-1.376149	-1.359688	-1.344868	-1.328043	0.000710	0.000300	0.000122	-0.000895	-0.002316	-0.003449	-0.004405	-1.536313	-4.954553	-6.023483	-10.305058	-14.592848	-17.816324	-21.047426	-0.027148	-0.027286	-0.027351	-0.027649	-0.027837	-0.028103	-0.028432	0.000000	202.108987	
3.100000	11.305566	11.306102	11.306373	11.307850	11.309826	11.311578	11.313545	-0.425641	-0.425636	-0.425643	-0.425711	-0.425835	-0.425930	-0.426027	-1.401075	-1.396747	-1.394546	-1.382505	-1.366204	-1.351583	-1.334992	11.292432	11.293880	11.294458	11.297283	11.300677	11.303348	11.305904	1.103794	4.523770	5.593061	9.874911	14.160718	17.381058	20.607456	-1.362969	-1.358643	-1.356474	-1.344857	-1.329701	-1.316224	-1.301033	0.013134	0.012221	0.011914	0.010567	0.009149	0.008230	0.007641	-1.529436	-4.949406	-6.018704	-10.300623	-14.586554	-17.806988	-21.033484	-0.038105	-0.038104	-0.038072	-0.037648	-0.036503	-0.035359	-0.033959	0.000000	205.163079	
3.150000	11.306581	11.307108	11.307375	11.308825	11.310771	11.312501	11.314445	-0.473638	-0.473664	-0.473685	-0.473821	-0.474026	-0.474187	-0.474349	-1.377278	-1.372940	-1.370735	-1.358663	-1.342291	-1.327580	-1.310882	11.280820	11.283195	11.284020	11.287596	11.291344	11.294073	11.296600	1.051374	4.475083	5.545223	9.828403	14.111529	17.326860	20.545416	-1.326454	-1.322201	-1.320085	-1.308863	-1.294419	-1.281684	-1.267398	0.025760	0.023913	0.023354	0.021230	0.019428	0.018427	0.017844	-1.525012	-4.948747	-6.018909	-10.302223	-14.585555	-17.801046	-21.019766	-0.050824	-0.050739	-0.050650	-0.049800	-0.047872	-0.045896	-0.043485	0.000000	208.220801	
3.200000	11.307680	11.308199	11.308461	11.309892	11.311807	11.313513	11.315422	-0.520517	-0.520545	-0.520565	-0.520701	-0.520905	-0.521067	-0.521229	-1.351092	-1.346727	-1.344512	-1.332382	-1.315923	-1.301135	-1.284356	11.269329	11.272535	11.273593	11.277934	11.282238	11.285359	11.288372	1.001952	4.428061	5.498606	9.781112	14.059125	17.267286	20.475513	-1.287672	-1.283400	-1.281278	-1.270027	-1.255549	-1.242784	-1.228472	0.038351	0.035663	0.034868	0.031958	0.029568	0.028154	0.027050	-1.522469	-4.948606	-6.019171	-10.301813	-14.580030	-17.788353	-20.996742	-0.063420	-0.063327	-0.063234	-0.062355	-0.060374	-0.058351	-0.055884	0.000000	211.283620	
3.250000	11.308866	11.309379	11.309635	11.311044	11.312926	11.314597	11.316466	-0.566098	-0.566097	-0.566106	-0.566179	-0.566308	-0.566407	-0.566507	-1.322528	-1.318139	-1.315914	-1.303741	-1.287237	-1.272431	-1.255650	11.258290	11.261861	11.263023	11.267786	11.272629	11.276381	11.280373	0.955408	4.381174	5.451306	9.730135	14.000517	17.199976	20.396677	-1.248400	-1.244038	-1.241858	-1.230203	-1.215000	-1.201498	-1.186295	0.050576	0.047518	0.046612	0.043258	0.040298	0.038217	0.036094	-1.521507	-4.947271	-6.017412	-10.296314	-14.566825	-17.766384	-20.963184	-0.074128	-0.074101	-0.074056	-0.073538	-0.072237	-0.070933	-0.069355	0.000000	214.349928	
3.300000	11.310148	11.310652	11.310905	11.312284	11.314124	11.315750	11.317568	-0.610150	-0.610099	-0.610086	-0.610049	-0.610045	-0.610038	-0.610029	-1.291608	-1.287214	-1.284987	-1.272819	-1.256358	-1.241631	-1.224963	11.248066	11.251717	11.252915	11.257911	11.263294	11.267805	11.273005	0.912256	4.334552	5.403382	9.675545	13.936410	17.126572	20.311916	-1.209477	-1.204983	-1.202712	-1.190380	-1.173954	-1.159181	-1.142435	0.062083	0.058935	0.057990	0.054373	0.050830	0.047945	0.044563	-1.522406	-4.944651	-6.013468	-10.285594	-14.546455	-17.736609	-20.921946	-0.082131	-0.082231	-0.082275	-0.082438	-0.082404	-0.082451	-0.082528	0.000000	217.416183	
