Time	 FAIRTEN1	 FAIRTEN2	 ANCHTEN1	 CON2PX	 CON2PY	 CON2FZ	 
(s)	 (N)     	 (N)     	 (N)     	 (m)     	 (m)     	 (N)     	 
0	 909656	 909729	 735821	 -426.94	 739.47	 -15776.8	 
1.4013e-045	 909654	 909727	 735820	 -426.94	 739.47	 -15776.8	 
0.0333333	 910245	 909403	 735789	 -426.94	 739.47	 -15776.8	 
0.0666667	 909704	 909608	 735723	 -426.94	 739.47	 -15776.8	 
0.1	 911466	 908609	 735621	 -426.94	 739.47	 -15776.8	 
0.0833333	 908966	 909731	 735587	 -426.94	 739.47	 -15776.8	 
0.116667	 910164	 909138	 735519	 -426.94	 739.47	 -15776.8	 
0.15	 912385	 907884	 735417	 -426.94	 739.47	 -15776.8	 
0.133333	 908248	 909774	 735385	 -426.94	 739.47	 -15776.8	 
0.166667	 910519	 908643	 735335	 -426.94	 739.47	 -15776.8	 
0.2	 913003	 907198	 735341	 -426.94	 739.47	 -15776.8	 
0.183333	 908062	 909541	 735379	 -426.94	 739.47	 -15776.8	 
0.216667	 910967	 907987	 735513	 -426.94	 739.47	 -15776.8	 
0.25	 913641	 906430	 735820	 -426.94	 739.47	 -15776.8	 
0.233333	 907867	 909306	 735936	 -426.94	 739.47	 -15776.8	 
0.266667	 911440	 907296	 736167	 -426.94	 739.47	 -15776.8	 
0.3	 914294	 905688	 736477	 -426.94	 739.47	 -15776.8	 
0.283333	 907664	 909079	 736566	 -426.94	 739.47	 -15776.7	 
0.316667	 911916	 906668	 736726	 -426.94	 739.47	 -15776.7	 
0.35	 914941	 904998	 736938	 -426.94	 739.47	 -15776.7	 
0.333333	 907501	 908866	 737008	 -426.94	 739.47	 -15776.7	 
0.366667	 912433	 906063	 737151	 -426.94	 739.47	 -15776.7	 
0.4	 915724	 904245	 737377	 -426.94	 739.47	 -15776.7	 
0.383333	 907544	 908612	 737455	 -426.94	 739.47	 -15776.7	 
0.416667	 913179	 905339	 737615	 -426.94	 739.47	 -15776.7	 
0.45	 916772	 903365	 737853	 -426.94	 739.47	 -15776.7	 
0.433333	 907881	 908278	 737931	 -426.94	 739.47	 -15776.6	 
0.466667	 914139	 904531	 738084	 -426.94	 739.47	 -15776.6	 
0.5	 917917	 902501	 738304	 -426.94	 739.47	 -15776.6	 
0.483333	 908290	 907927	 738374	 -426.94	 739.47	 -15776.6	 
0.516667	 915086	 903819	 738516	 -426.94	 739.47	 -15776.6	 
0.55	 918962	 901785	 738733	 -426.94	 739.47	 -15776.6	 
0.533333	 908595	 907624	 738809	 -426.94	 739.47	 -15776.6	 
0.566667	 915908	 903270	 738972	 -426.94	 739.47	 -15776.6	 
0.6	 919860	 901199	 739244	 -426.94	 739.47	 -15776.6	 
0.583333	 908825	 907372	 739343	 -426.94	 739.47	 -15776.6	 
0.616667	 916582	 902814	 739554	 -426.94	 739.47	 -15776.6	 
0.65	 920609	 900687	 739893	 -426.94	 739.47	 -15776.5	 
0.633333	 909010	 907209	 740009	 -426.94	 739.47	 -15776.5	 
0.666667	 917094	 902428	 740244	 -426.94	 739.47	 -15776.5	 
0.7	 921176	 900271	 740587	 -426.94	 739.47	 -15776.5	 
0.683333	 909109	 907133	 740695	 -426.94	 739.47	 -15776.5	 
0.716667	 917428	 902144	 740902	 -426.94	 739.47	 -15776.5	 
0.75	 921593	 899992	 741173	 -426.94	 739.47	 -15776.5	 
0.733333	 909159	 907110	 741251	 -426.94	 739.47	 -15776.5	 
0.766667	 917687	 901990	 741392	 -426.94	 739.47	 -15776.5	 
0.8	 921986	 899820	 741559	 -426.94	 739.47	 -15776.5	 
0.783333	 909262	 907137	 741601	 -426.94	 739.47	 -15776.5	 
0.816667	 917982	 901919	 741672	 -426.94	 739.47	 -15776.5	 
0.85	 922431	 899723	 741734	 -426.94	 739.47	 -15776.5	 
0.833333	 909442	 907235	 741743	 -426.94	 739.47	 -15776.5	 
0.866667	 918330	 901931	 741747	 -426.94	 739.47	 -15776.5	 
0.9	 922853	 899730	 741720	 -426.94	 739.47	 -15776.5	 
0.883333	 909598	 907421	 741703	 -426.94	 739.47	 -15776.5	 
0.916667	 918590	 902060	 741665	 -426.94	 739.47	 -15776.5	 
0.95	 923098	 899888	 741599	 -426.94	 739.47	 -15776.5	 
0.933333	 909645	 907739	 741576	 -426.94	 739.47	 -15776.5	 
0.966667	 918615	 902350	 741534	 -426.94	 739.47	 -15776.5	 
1	 923061	 900216	 741480	 -426.94	 739.47	 -15776.6	 
0.983333	 909503	 908149	 741464	 -426.94	 739.47	 -15776.6	 
1.01667	 918349	 902788	 741438	 -426.94	 739.47	 -15776.6	 
1.05	 922743	 900673	 741399	 -426.94	 739.47	 -15776.6	 
1.03333	 909164	 908637	 741384	 -426.94	 739.47	 -15776.6	 
1.06667	 917835	 903354	 741350	 -426.94	 739.47	 -15776.6	 
1.1	 922192	 901268	 741277	 -426.94	 739.47	 -15776.6	 
1.08333	 908685	 909198	 741242	 -426.94	 739.47	 -15776.6	 
1.11667	 917148	 904043	 741162	 -426.94	 739.47	 -15776.6	 
1.15	 921492	 901988	 740998	 -426.94	 739.47	 -15776.6	 
1.13333	 908153	 909820	 740929	 -426.94	 739.47	 -15776.6	 
1.16667	 916352	 904824	 740777	 -426.94	 739.47	 -15776.7	 
1.2	 920684	 902780	 740502	 -426.94	 739.47	 -15776.7	 
1.18333	 907643	 910444	 740398	 -426.94	 739.47	 -15776.7	 
1.21667	 915497	 905632	 740175	 -426.94	 739.47	 -15776.7	 
1.25	 919813	 903569	 739802	 -426.94	 739.47	 -15776.7	 
1.23333	 907192	 911061	 739668	 -426.94	 739.47	 -15776.7	 
1.26667	 914593	 906401	 739392	 -426.94	 739.47	 -15776.7	 
1.3	 918873	 904329	 738953	 -426.94	 739.47	 -15776.8	 
1.28333	 906744	 911674	 738799	 -426.94	 739.47	 -15776.8	 
1.31667	 913638	 907142	 738488	 -426.94	 739.47	 -15776.8	 
1.35	 917851	 905086	 738008	 -426.94	 739.47	 -15776.8	 
1.33333	 906223	 912283	 737845	 -426.94	 739.47	 -15776.8	 
1.36667	 912623	 907886	 737519	 -426.94	 739.47	 -15776.8	 
1.4	 916767	 905859	 737034	 -426.94	 739.47	 -15776.8	 
1.38333	 905615	 912889	 736872	 -426.94	 739.47	 -15776.9	 
1.41667	 911591	 908617	 736555	 -426.94	 739.47	 -15776.9	 
1.45	 915668	 906578	 736093	 -426.94	 739.47	 -15776.9	 
1.43333	 904950	 913487	 735941	 -426.94	 739.47	 -15776.9	 
1.46667	 910578	 909257	 735647	 -426.94	 739.47	 -15776.9	 
1.5	 914588	 907189	 735221	 -426.94	 739.47	 -15776.9	 
1.48333	 904247	 914031	 735083	 -426.94	 739.47	 -15776.9	 
1.51667	 909584	 909775	 734815	 -426.94	 739.47	 -15776.9	 
1.55	 913488	 907689	 734430	 -426.94	 739.47	 -15776.9	 
1.53333	 903570	 914499	 734306	 -426.94	 739.47	 -15776.9	 
1.56667	 908553	 910183	 734067	 -426.94	 739.47	 -15777	 
1.6	 912348	 908094	 733727	 -426.94	 739.47	 -15777	 
1.58333	 902932	 914827	 733617	 -426.94	 739.47	 -15777	 
1.61667	 907502	 910497	 733408	 -426.94	 739.47	 -15777	 
1.65	 911238	 908386	 733111	 -426.94	 739.47	 -15777	 
1.63333	 902432	 915041	 733013	 -426.94	 739.47	 -15777	 
1.66667	 906563	 910675	 732824	 -426.94	 739.47	 -15777	 
1.7	 910288	 908508	 732543	 -426.94	 739.47	 -15777	 
1.68333	 902038	 915106	 732449	 -426.94	 739.47	 -15777	 
1.71667	 905813	 910676	 732261	 -426.94	 739.47	 -15777	 
1.75	 909511	 908492	 731978	 -426.94	 739.47	 -15777	 
1.73333	 901825	 915045	 731883	 -426.94	 739.47	 -15777	 
1.76667	 905264	 910516	 731699	 -426.94	 739.47	 -15777	 
1.8	 908911	 908293	 731440	 -426.94	 739.47	 -15777	 
1.78333	 901787	 914863	 731360	 -426.94	 739.47	 -15777	 
1.81667	 904902	 910163	 731215	 -426.94	 739.47	 -15777	 
1.85	 908477	 907914	 731039	 -426.94	 739.47	 -15777	 
1.83333	 901875	 914543	 730990	 -426.94	 739.47	 -15777	 
1.86667	 904684	 909638	 730914	 -426.94	 739.47	 -15777	 
1.9	 908176	 907384	 730845	 -426.94	 739.47	 -15776.9	 
1.88333	 902043	 914083	 730834	 -426.94	 739.47	 -15776.9	 
1.91667	 904603	 908979	 730831	 -426.94	 739.47	 -15776.9	 
1.95	 908012	 906739	 730872	 -426.94	 739.47	 -15776.9	 
1.93333	 902265	 913532	 730897	 -426.94	 739.47	 -15776.9	 
1.96667	 904654	 908218	 730963	 -426.94	 739.47	 -15776.9	 
2	 907985	 906008	 731101	 -426.94	 739.47	 -15776.9	 
1.98333	 902584	 912903	 731156	 -426.94	 739.47	 -15776.9	 
2.01667	 904873	 907374	 731279	 -426.94	 739.47	 -15776.9	 
2.05	 908135	 905203	 731497	 -426.94	 739.47	 -15776.8	 
2.03333	 903047	 912189	 731577	 -426.94	 739.47	 -15776.8	 
2.06667	 905266	 906456	 731750	 -426.94	 739.47	 -15776.8	 
2.1	 908458	 904338	 732037	 -426.94	 739.47	 -15776.8	 
2.08333	 903689	 911398	 732139	 -426.94	 739.47	 -15776.8	 
2.11667	 905842	 905505	 732353	 -426.94	 739.47	 -15776.7	 
2.15	 908959	 903452	 732694	 -426.94	 739.47	 -15776.7	 
2.13333	 904490	 910540	 732812	 -426.94	 739.47	 -15776.7	 
2.16667	 906577	 904539	 733057	 -426.94	 739.47	 -15776.7	 
2.2	 909614	 902561	 733442	 -426.94	 739.47	 -15776.7	 
2.18333	 905427	 909645	 733575	 -426.94	 739.47	 -15776.7	 
2.21667	 907447	 903574	 733847	 -426.94	 739.47	 -15776.6	 
2.25	 910377	 901704	 734273	 -426.94	 739.47	 -15776.6	 
2.23333	 906456	 908747	 734420	 -426.94	 739.47	 -15776.6	 
2.26667	 908404	 902658	 734721	 -426.94	 739.47	 -15776.6	 
2.3	 911181	 900874	 735190	 -426.94	 739.47	 -15776.6	 
2.28333	 907545	 907870	 735351	 -426.94	 739.47	 -15776.5	 
2.31667	 909379	 901756	 735680	 -426.94	 739.47	 -15776.5	 
2.35	 911962	 900062	 736187	 -426.94	 739.47	 -15776.5	 
2.33333	 908643	 907052	 736359	 -426.94	 739.47	 -15776.5	 
2.36667	 910284	 900883	 736708	 -426.94	 739.47	 -15776.5	 
2.4	 912641	 899313	 737237	 -426.94	 739.47	 -15776.5	 
2.38333	 909718	 906303	 737413	 -426.94	 739.47	 -15776.5	 
2.41667	 911058	 900108	 737764	 -426.94	 739.47	 -15776.5	 
2.45	 913128	 898716	 738282	 -426.94	 739.47	 -15776.4	 
2.43333	 910747	 905641	 738450	 -426.94	 739.47	 -15776.4	 
2.46667	 911622	 899510	 738780	 -426.94	 739.47	 -15776.4	 
2.5	 913400	 898327	 739251	 -426.94	 739.47	 -15776.4	 
2.48333	 911731	 905101	 739399	 -426.94	 739.47	 -15776.4	 
2.51667	 911964	 899121	 739681	 -426.94	 739.47	 -15776.4	 
2.55	 913420	 898159	 740063	 -426.94	 739.47	 -15776.4	 
2.53333	 912658	 904698	 740177	 -426.94	 739.47	 -15776.4	 
2.56667	 912050	 898940	 740383	 -426.94	 739.47	 -15776.4	 
2.6	 913139	 898219	 740635	 -426.94	 739.47	 -15776.4	 
2.58333	 913494	 904428	 740703	 -426.94	 739.47	 -15776.4	 
2.61667	 911820	 898971	 740813	 -426.94	 739.47	 -15776.4	 
2.65	 912505	 898519	 740917	 -426.94	 739.47	 -15776.4	 
2.63333	 914201	 904282	 740935	 -426.94	 739.47	 -15776.4	 
2.66667	 911251	 899246	 740944	 -426.94	 739.47	 -15776.4	 
2.7	 911522	 899063	 740896	 -426.94	 739.47	 -15776.4	 
2.68333	 914760	 904248	 740863	 -426.94	 739.47	 -15776.4	 
2.71667	 910410	 899737	 740769	 -426.94	 739.47	 -15776.4	 
2.75	 910297	 899846	 740562	 -426.94	 739.47	 -15776.4	 
2.73333	 915099	 904348	 740474	 -426.94	 739.47	 -15776.4	 
2.76667	 909323	 900484	 740271	 -426.94	 739.47	 -15776.4	 
2.8	 908769	 900873	 739900	 -426.94	 739.47	 -15776.4	 
2.78333	 915223	 904563	 739759	 -426.94	 739.47	 -15776.4	 
2.81667	 907978	 901458	 739453	 -426.94	 739.47	 -15776.4	 
2.85	 906954	 902126	 738946	 -426.94	 739.47	 -15776.4	 
2.83333	 915086	 904933	 738765	 -426.94	 739.47	 -15776.4	 
2.86667	 906296	 902663	 738387	 -426.94	 739.47	 -15776.4	 
2.9	 904745	 903618	 737791	 -426.94	 739.47	 -15776.5	 
2.88333	 914694	 905411	 737584	 -426.94	 739.47	 -15776.5	 
2.91667	 904186	 904103	 737155	 -426.94	 739.47	 -15776.5	 
2.95	 902111	 905411	 736483	 -426.94	 739.47	 -15776.5	 
2.93333	 914043	 905961	 736250	 -426.94	 739.47	 -15776.5	 
2.96667	 901636	 905753	 735770	 -426.94	 739.47	 -15776.5	 
3	 899020	 907307	 735014	 -426.94	 739.47	 -15776.6	 
2.98333	 913129	 906623	 734750	 -426.94	 739.47	 -15776.6	 
3.01667	 898659	 907520	 734199	 -426.94	 739.47	 -15776.6	 
3.05	 895611	 909379	 733319	 -426.94	 739.47	 -15776.6	 
3.03333	 912072	 907335	 733009	 -426.94	 739.47	 -15776.7	 
3.06667	 895496	 909345	 732363	 -426.94	 739.47	 -15776.7	 
3.1	 892144	 911392	 731335	 -426.94	 739.47	 -15776.7	 
3.08333	 910938	 908118	 730974	 -426.94	 739.47	 -15776.7	 
3.11667	 892352	 911153	 730226	 -426.94	 739.47	 -15776.8	 
3.15	 888612	 913486	 729047	 -426.94	 739.47	 -15776.8	 
3.13333	 909811	 908863	 728640	 -426.94	 739.47	 -15776.8	 
3.16667	 889086	 913004	 727806	 -426.94	 739.47	 -15776.8	 
3.2	 884896	 915688	 726534	 -426.94	 739.47	 -15776.9	 
3.18333	 908655	 909561	 726108	 -426.94	 739.47	 -15776.9	 
3.21667	 885531	 914915	 725255	 -426.94	 739.47	 -15776.9	 
3.25	 880863	 917837	 724000	 -426.94	 739.47	 -15777	 
3.23333	 907426	 910299	 723588	 -426.94	 739.47	 -15777	 
3.26667	 881701	 916833	 722772	 -426.94	 739.47	 -15777	 
3.3	 876662	 920022	 721574	 -426.94	 739.47	 -15777	 
3.28333	 906051	 910948	 721179	 -426.94	 739.47	 -15777	 
3.31667	 877735	 918695	 720384	 -426.94	 739.47	 -15777	 
3.35	 872376	 922143	 719191	 -426.94	 739.47	 -15777.1	 
3.33333	 904647	 911560	 718789	 -426.94	 739.47	 -15777.1	 
3.36667	 873810	 920493	 717974	 -426.94	 739.47	 -15777.1	 
3.4	 868153	 924051	 716740	 -426.94	 739.47	 -15777.1	 
3.38333	 903251	 912002	 716327	 -426.94	 739.47	 -15777.1	 
3.41667	 869949	 922079	 715495	 -426.94	 739.47	 -15777.1	 
3.45	 864024	 925887	 714258	 -426.94	 739.47	 -15777.1	 
3.43333	 902056	 912191	 713851	 -426.94	 739.47	 -15777.2	 
3.46667	 866190	 923421	 713038	 -426.94	 739.47	 -15777.2	 
3.5	 860020	 927257	 711855	 -426.94	 739.47	 -15777.2	 
3.48333	 901077	 912421	 711471	 -426.94	 739.47	 -15777.2	 
3.51667	 862564	 924624	 710711	 -426.94	 739.47	 -15777.2	 
3.55	 856170	 928582	 709615	 -426.94	 739.47	 -15777.2	 
3.53333	 900263	 912414	 709259	 -426.94	 739.47	 -15777.2	 
3.56667	 859139	 925710	 708554	 -426.94	 739.47	 -15777.2	 
3.6	 852585	 929714	 707535	 -426.94	 739.47	 -15777.2	 
3.58333	 899542	 912264	 707205	 -426.94	 739.47	 -15777.2	 
3.61667	 855986	 926511	 706552	 -426.94	 739.47	 -15777.2	 
3.65	 849273	 930462	 705616	 -426.94	 739.47	 -15777.2	 
3.63333	 898981	 912097	 705317	 -426.94	 739.47	 -15777.2	 
3.66667	 853148	 927000	 704732	 -426.94	 739.47	 -15777.2	 
3.7	 846248	 930927	 703918	 -426.94	 739.47	 -15777.3	 
3.68333	 898612	 911865	 703665	 -426.94	 739.47	 -15777.3	 
3.71667	 850542	 927351	 703179	 -426.94	 739.47	 -15777.3	 
3.75	 843390	 931266	 702527	 -426.94	 739.47	 -15777.3	 
3.73333	 898439	 911464	 702330	 -426.94	 739.47	 -15777.3	 
3.76667	 848095	 927471	 701954	 -426.94	 739.47	 -15777.3	 
3.8	 840802	 931323	 701460	 -426.94	 739.47	 -15777.3	 
3.78333	 898413	 911096	 701313	 -426.94	 739.47	 -15777.3	 
3.81667	 845875	 927444	 701028	 -426.94	 739.47	 -15777.3	 
3.85	 838293	 931144	 700651	 -426.94	 739.47	 -15777.3	 
3.83333	 898524	 910574	 700536	 -426.94	 739.47	 -15777.3	 
3.86667	 843718	 927227	 700306	 -426.94	 739.47	 -15777.3	 
3.9	 835975	 931086	 699990	 -426.94	 739.47	 -15777.2	 
3.88333	 898801	 909848	 699893	 -426.94	 739.47	 -15777.2	 
3.91667	 841807	 926952	 699698	 -426.94	 739.47	 -15777.2	 
3.95	 833785	 930747	 699434	 -426.94	 739.47	 -15777.2	 
3.93333	 899222	 909107	 699352	 -426.94	 739.47	 -15777.2	 
3.96667	 839934	 926567	 699181	 -426.94	 739.47	 -15777.2	 
4	 831690	 930591	 698932	 -426.94	 739.47	 -15777.2	 
3.98333	 899860	 908166	 698851	 -426.94	 739.47	 -15777.2	 
4.01667	 838219	 926213	 698676	 -426.94	 739.47	 -15777.2	 
4.05	 829650	 930378	 698424	 -426.94	 739.47	 -15777.2	 
4.03333	 900527	 907254	 698343	 -426.94	 739.47	 -15777.1	 
4.06667	 836487	 925862	 698169	 -426.94	 739.47	 -15777.1	 
4.1	 827572	 929966	 697908	 -426.94	 739.47	 -15777.1	 
4.08333	 901234	 906485	 697820	 -426.94	 739.47	 -15777.1	 
4.11667	 834761	 925342	 697626	 -426.94	 739.47	 -15777.1	 
4.15	 825599	 929531	 697333	 -426.94	 739.47	 -15777.1	 
4.13333	 901962	 905915	 697236	 -426.94	 739.47	 -15777	 
4.16667	 833257	 924881	 697026	 -426.94	 739.47	 -15777	 
4.2	 823813	 928779	 696709	 -426.94	 739.47	 -15777	 
4.18333	 902597	 905443	 696601	 -426.94	 739.47	 -15777	 
4.21667	 831936	 924369	 696364	 -426.94	 739.47	 -15777	 
4.25	 822107	 928207	 696001	 -426.94	 739.47	 -15777	 
4.23333	 903082	 904588	 695880	 -426.94	 739.47	 -15777	 
4.26667	 830509	 923613	 695627	 -426.94	 739.47	 -15777	 
4.3	 820281	 927414	 695269	 -426.94	 739.47	 -15777	 
4.28333	 903498	 904061	 695159	 -426.94	 739.47	 -15777	 
4.31667	 828992	 923024	 694936	 -426.94	 739.47	 -15777	 
4.35	 818348	 926826	 694636	 -426.94	 739.47	 -15777	 
4.33333	 903702	 903644	 694544	 -426.94	 739.47	 -15777	 
4.36667	 827290	 922821	 694347	 -426.94	 739.47	 -15777	 
4.4	 816248	 926583	 694048	 -426.94	 739.47	 -15777	 
4.38333	 903765	 903182	 693945	 -426.94	 739.47	 -15777	 
4.41667	 825475	 922703	 693710	 -426.94	 739.47	 -15777	 
4.45	 814149	 926506	 693328	 -426.94	 739.47	 -15777	 
4.43333	 903594	 902793	 693194	 -426.94	 739.47	 -15777	 
4.46667	 823563	 922696	 692894	 -426.94	 739.47	 -15777	 
4.5	 811773	 926753	 692411	 -426.94	 739.47	 -15777	 
4.48333	 903352	 902549	 692240	 -426.94	 739.47	 -15777	 
4.51667	 821336	 922875	 691866	 -426.94	 739.47	 -15777	 
4.55	 809156	 927231	 691274	 -426.94	 739.47	 -15777	 
4.53333	 903056	 902676	 691072	 -426.94	 739.47	 -15777	 
4.56667	 818831	 923408	 690641	 -426.94	 739.47	 -15777	 
4.6	 806213	 927727	 689973	 -426.94	 739.47	 -15777.1	 
4.58333	 902652	 903033	 689742	 -426.94	 739.47	 -15777.1	 
4.61667	 816067	 924065	 689242	 -426.94	 739.47	 -15777.1	 
4.65	 803216	 928484	 688438	 -426.94	 739.47	 -15777.1	 
4.63333	 902134	 903603	 688154	 -426.94	 739.47	 -15777.1	 
4.66667	 813471	 924828	 687542	 -426.94	 739.47	 -15777.1	 
4.7	 800516	 929062	 686563	 -426.94	 739.47	 -15777.1	 
4.68333	 901434	 904655	 686223	 -426.94	 739.47	 -15777.1	 
4.71667	 811221	 925705	 685502	 -426.94	 739.47	 -15777.1	 
4.75	 798170	 929698	 684386	 -426.94	 739.47	 -15777.1	 
4.73333	 900722	 905720	 684010	 -426.94	 739.47	 -15777.1	 
4.76667	 809397	 926524	 683237	 -426.94	 739.47	 -15777.1	 
4.8	 796171	 930167	 682112	 -426.94	 739.47	 -15777.2	 
4.78333	 899873	 906652	 681754	 -426.94	 739.47	 -15777.2	 
4.81667	 807711	 927288	 681049	 -426.94	 739.47	 -15777.2	 
4.85	 794222	 930821	 680087	 -426.94	 739.47	 -15777.2	 
4.83333	 898814	 907181	 679794	 -426.94	 739.47	 -15777.3	 
4.86667	 805805	 928047	 679228	 -426.94	 739.47	 -15777.3	 
4.9	 792037	 931517	 678484	 -426.94	 739.47	 -15777.4	 
4.88333	 897505	 907727	 678265	 -426.94	 739.47	 -15777.4	 
4.91667	 803646	 928924	 677843	 -426.94	 739.47	 -15777.4	 
4.95	 789805	 932579	 677284	 -426.94	 739.47	 -15777.5	 
4.93333	 895905	 908440	 677113	 -426.94	 739.47	 -15777.5	 
4.96667	 801385	 930173	 676762	 -426.94	 739.47	 -15777.5	 
5	 787371	 933739	 676241	 -426.94	 739.47	 -15777.5	 
4.98333	 894349	 909396	 676065	 -426.94	 739.47	 -15777.6	 
5.01667	 799131	 931516	 675680	 -426.94	 739.47	 -15777.6	 
5.05	 785281	 935324	 675069	 -426.94	 739.47	 -15777.6	 
5.03333	 892957	 910381	 674859	 -426.94	 739.47	 -15777.6	 
5.06667	 797251	 932818	 674405	 -426.94	 739.47	 -15777.6	 
5.1	 783555	 936395	 673696	 -426.94	 739.47	 -15777.7	 
5.08333	 891972	 911789	 673453	 -426.94	 739.47	 -15777.7	 
5.11667	 795834	 933911	 672932	 -426.94	 739.47	 -15777.7	 
5.15	 782417	 937561	 672127	 -426.94	 739.47	 -15777.7	 
5.13333	 891334	 913144	 671858	 -426.94	 739.47	 -15777.7	 
5.16667	 795008	 935008	 671306	 -426.94	 739.47	 -15777.7	 
5.2	 781652	 938077	 670513	 -426.94	 739.47	 -15777.7	 
5.18333	 890829	 914543	 670264	 -426.94	 739.47	 -15777.7	 
5.21667	 794591	 935906	 669771	 -426.94	 739.47	 -15777.8	 
5.25	 781555	 938751	 669113	 -426.94	 739.47	 -15777.8	 
5.23333	 890273	 915289	 668922	 -426.94	 739.47	 -15777.8	 
5.26667	 794786	 936382	 668563	 -426.94	 739.47	 -15777.8	 
5.3	 781976	 938825	 668147	 -426.94	 739.47	 -15777.8	 
5.28333	 889655	 916041	 668044	 -426.94	 739.47	 -15777.8	 
5.31667	 795397	 936693	 667866	 -426.94	 739.47	 -15777.9	 
5.35	 782646	 939034	 667725	 -426.94	 739.47	 -15777.9	 
5.33333	 888946	 916277	 667716	 -426.94	 739.47	 -15777.9	 
5.36667	 796044	 936930	 667731	 -426.94	 739.47	 -15777.9	 
5.4	 783258	 939191	 667894	 -426.94	 739.47	 -15778	 
5.38333	 888193	 916453	 667988	 -426.94	 739.47	 -15778	 
5.41667	 796556	 937291	 668207	 -426.94	 739.47	 -15778	 
5.45	 783991	 939778	 668644	 -426.94	 739.47	 -15778	 
5.43333	 887491	 916501	 668815	 -426.94	 739.47	 -15778	 
5.46667	 797161	 937813	 669158	 -426.94	 739.47	 -15778	 
5.5	 784848	 940043	 669694	 -426.94	 739.47	 -15778	 
5.48333	 887092	 916857	 669873	 -426.94	 739.47	 -15778	 
5.51667	 798074	 938211	 670198	 -426.94	 739.47	 -15778	 
5.55	 786190	 940537	 670637	 -426.94	 739.47	 -15778	 
5.53333	 887046	 917012	 670773	 -426.94	 739.47	 -15778	 
5.56667	 799513	 938395	 671006	 -426.94	 739.47	 -15778	 
5.6	 787957	 940555	 671315	 -426.94	 739.47	 -15778	 
5.58333	 887392	 917238	 671413	 -426.94	 739.47	 -15778	 
5.61667	 801265	 938313	 671583	 -426.94	 739.47	 -15778	 
5.65	 789939	 940490	 671842	 -426.94	 739.47	 -15778	 
5.63333	 888089	 917197	 671938	 -426.94	 739.47	 -15778	 
5.66667	 803127	 938136	 672128	 -426.94	 739.47	 -15778	 
5.7	 791968	 940163	 672473	 -426.94	 739.47	 -15778	 
5.68333	 888842	 917101	 672609	 -426.94	 739.47	 -15778	 
5.71667	 805044	 937898	 672887	 -426.94	 739.47	 -15778	 
5.75	 794131	 939607	 673362	 -426.94	 739.47	 -15778	 
5.73333	 889400	 916925	 673535	 -426.94	 739.47	 -15777.9	 
5.76667	 807162	 937385	 673877	 -426.94	 739.47	 -15777.9	 
5.8	 796561	 938847	 674419	 -426.94	 739.47	 -15777.9	 
5.78333	 889748	 916769	 674608	 -426.94	 739.47	 -15777.9	 
5.81667	 809572	 936779	 674978	 -426.94	 739.47	 -15777.9	 
5.85	 799179	 938149	 675560	 -426.94	 739.47	 -15777.9	 
5.83333	 889936	 916464	 675767	 -426.94	 739.47	 -15777.9	 
5.86667	 812011	 936364	 676179	 -426.94	 739.47	 -15777.9	 
5.9	 801789	 937830	 676849	 -426.94	 739.47	 -15777.9	 
5.88333	 890171	 916070	 677091	 -426.94	 739.47	 -15777.9	 
5.91667	 814283	 936220	 677582	 -426.94	 739.47	 -15777.9	 
5.95	 804256	 937582	 678377	 -426.94	 739.47	 -15777.9	 
5.93333	 890452	 915919	 678658	 -426.94	 739.47	 -15777.9	 
5.96667	 816457	 936323	 679215	 -426.94	 739.47	 -15777.9	 
6	 806701	 937535	 680058	 -426.94	 739.47	 -15777.9	 
5.98333	 890636	 915731	 680339	 -426.94	 739.47	 -15777.9	 
6.01667	 818492	 936402	 680868	 -426.94	 739.47	 -15777.9	 
6.05	 809044	 937644	 681610	 -426.94	 739.47	 -15777.9	 
6.03333	 890810	 915639	 681845	 -426.94	 739.47	 -15777.9	 
6.06667	 820426	 936501	 682273	 -426.94	 739.47	 -15777.9	 
6.1	 811246	 937766	 682862	 -426.94	 739.47	 -15777.9	 
6.08333	 890998	 915567	 683050	 -426.94	 739.47	 -15777.9	 
6.11667	 822186	 936611	 683397	 -426.94	 739.47	 -15777.9	 
6.15	 813202	 937789	 683883	 -426.94	 739.47	 -15777.9	 
6.13333	 891261	 915638	 684009	 -426.94	 739.47	 -15777.9	 
6.16667	 823698	 936804	 684097	 -426.94	 739.47	 -15778	 
6.2	 814908	 937964	 684214	 -426.94	 739.47	 -15778	 
6.18333	 891446	 915951	 684303	 -426.94	 739.47	 -15778	 
6.21667	 824870	 937226	 684508	 -426.94	 739.47	 -15778	 
6.25	 816247	 938319	 684825	 -426.94	 739.47	 -15778	 
6.23333	 891349	 916594	 684923	 -426.94	 739.47	 -15778	 
6.26667	 825654	 937894	 685083	 -426.94	 739.47	 -15778	 
6.3	 817171	 938756	 685266	 -426.94	 739.47	 -15778	 
6.28333	 890782	 917312	 685315	 -426.94	 739.47	 -15778	 
6.31667	 826282	 938554	 685376	 -426.94	 739.47	 -15778	 
6.35	 818245	 939316	 685420	 -426.94	 739.47	 -15778	 
6.33333	 890104	 918010	 685424	 -426.94	 739.47	 -15778	 
6.36667	 827119	 939265	 685402	 -426.94	 739.47	 -15778	 
6.4	 819386	 939932	 685334	 -426.94	 739.47	 -15778.1	 
6.38333	 889397	 918797	 685305	 -426.94	 739.47	 -15778.1	 
