Powered By OpenHast.WIndL @CopyRight 赵子祯
Time	NumY_11NumZ_15	NumY_12NumZ_16	NumY_13NumZ_17	NumY_14NumZ_18	NumY_15NumZ_19	NumY_16NumZ_20	NumY_17NumZ_14	NumY_18NumZ_13	NumY_19NumZ_12	NumY_20NumZ_11	
(s)	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	
Station	Y_-26.666664Z_95	Y_-20Z_101.333336	Y_-13.333336Z_107.666664	Y_-6.666664Z_114	Y_0Z_120.333336	Y_6.666664Z_126.666664	Y_13.333336Z_88.666664	Y_20Z_82.333336	Y_26.666664Z_76	Y_33.33333Z_69.666664	
6.606445	11.540000	12.784000	14.899000	14.955000	13.885000	15.821000	13.079000	14.251000	15.881001	16.153000	
6.643982	11.181000	13.110000	15.082000	14.572001	14.230000	16.266001	12.902000	14.302999	15.948000	16.177000	
6.681519	11.171000	12.871000	15.496000	14.158000	13.849000	16.188000	12.380000	14.323000	15.627000	15.901000	
6.719055	11.098000	12.788000	15.570000	13.366000	14.277000	16.014999	12.645000	14.085000	15.438000	15.816000	
6.756592	11.591000	12.614000	15.250000	13.089000	14.088000	16.385000	12.842000	14.012000	14.969000	16.215000	
6.794128	11.927999	12.477000	15.514000	13.496000	14.304000	16.372000	12.652000	14.165000	15.177000	15.922000	
6.831665	11.591000	12.038000	15.140000	13.602000	14.452000	16.137001	13.397000	14.320000	15.337000	15.838000	
6.869202	11.629000	12.107000	14.882000	13.566000	14.753000	15.488000	13.357000	14.294000	15.482000	15.822001	
6.906738	11.335000	12.652000	15.156000	13.806000	14.416000	15.613000	12.965000	13.972000	15.167000	15.953000	
6.944275	11.571000	12.224000	14.934999	14.372000	14.113000	15.531000	12.960000	14.107000	14.917000	16.336000	
6.981812	11.574000	12.560000	14.915000	14.567000	14.459000	15.372000	12.759000	13.975000	14.872000	15.818000	
7.019348	11.917000	12.212000	14.950000	14.519000	13.754000	15.257999	12.219000	13.650000	15.548000	15.374001	
7.056885	12.150000	12.129000	14.503000	14.355000	13.668000	15.450000	12.585000	13.669000	15.528000	15.378000	
7.094421	12.314000	11.893000	14.351000	14.579000	13.769000	15.559999	12.584000	13.985000	15.437000	15.230000	
7.131958	12.376000	11.831000	14.344000	14.407000	14.026000	15.813000	12.317000	14.139000	15.679000	15.649000	
7.169495	12.587000	11.917000	14.578000	14.556000	13.899000	16.052000	12.608000	14.378000	15.422000	15.780000	
7.207031	12.803000	12.162000	14.716000	14.256001	13.508000	15.484000	12.570000	14.477000	15.461000	16.063000	
7.244568	12.847000	12.124000	14.989000	14.375000	13.445000	15.890000	12.630000	14.550000	15.274000	16.426001	
7.282104	13.213000	11.960000	15.610000	14.568000	13.554000	16.528999	12.413000	14.581000	14.939000	15.647000	
7.319641	12.884000	12.143000	15.966000	14.549000	14.138000	16.032000	12.094000	14.385000	14.774000	15.061000	
7.357178	12.927000	12.240000	16.035999	15.331000	14.362000	16.011000	12.139000	14.766000	15.141000	14.965000	
7.394714	13.021000	12.512000	15.956000	15.688000	14.142000	15.750999	11.859000	14.459000	15.243000	15.083000	
7.432251	13.365000	12.625000	15.564000	15.642000	13.926000	15.507000	11.718000	14.203000	15.461000	15.309000	
7.469788	13.064000	12.686000	16.087999	15.430000	14.243000	15.577000	11.819000	14.105000	15.323000	15.617001	
