HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	PtfmTDxt  	PtfmTDyt  	PtfmTDzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	
56.000000	26.340908	-0.421567	2.092727	26.419949	-0.461541	-0.417050	0.451392	5.439319	-0.072419	
56.050000	26.351736	-0.420266	2.098073	26.431150	-0.464790	-0.413250	0.452665	5.440361	-0.082140	
56.100000	26.362488	-0.418485	2.103374	26.442266	-0.467920	-0.409458	0.453805	5.441348	-0.092641	
56.150000	26.373205	-0.416246	2.108643	26.453339	-0.470936	-0.405678	0.454817	5.442307	-0.103880	
56.200000	26.383900	-0.413567	2.113883	26.464384	-0.473838	-0.401915	0.455702	5.443248	-0.115825	
56.250000	26.394520	-0.410483	2.119076	26.475346	-0.476625	-0.398162	0.456467	5.444133	-0.128391	
56.300000	26.404976	-0.407044	2.124199	26.486135	-0.479298	-0.394406	0.457116	5.444900	-0.141474	
56.350000	26.415218	-0.403281	2.129235	26.496702	-0.481858	-0.390643	0.457654	5.445513	-0.155007	
56.400000	26.425247	-0.399248	2.134185	26.507048	-0.484317	-0.386872	0.458096	5.445972	-0.168901	
56.450000	26.435070	-0.394993	2.139048	26.517179	-0.486686	-0.383096	0.458452	5.446279	-0.183075	
56.500000	26.444654	-0.390524	2.143815	26.527065	-0.488971	-0.379310	0.458730	5.446412	-0.197525	
56.550000	26.453936	-0.385855	2.148465	26.536636	-0.491186	-0.375508	0.458936	5.446325	-0.212249	
56.600000	26.462843	-0.381054	2.152977	26.545830	-0.493351	-0.371685	0.459092	5.445972	-0.227145	
56.650000	26.471348	-0.376227	2.157337	26.554605	-0.495488	-0.367837	0.459224	5.445325	-0.242035	
56.700000	26.479418	-0.371430	2.161536	26.562939	-0.497609	-0.363964	0.459346	5.444366	-0.256822	
56.750000	26.487038	-0.366683	2.165566	26.570808	-0.499728	-0.360063	0.459467	5.443077	-0.271489	
56.800000	26.494184	-0.362037	2.169421	26.578197	-0.501862	-0.356135	0.459605	5.441450	-0.285973	
56.850000	26.500868	-0.357491	2.173103	26.585112	-0.504022	-0.352180	0.459765	5.439486	-0.300290	
56.900000	26.507107	-0.352999	2.176617	26.591566	-0.506204	-0.348199	0.459941	5.437196	-0.314541	
56.950000	26.512892	-0.348555	2.179961	26.597559	-0.508412	-0.344191	0.460133	5.434580	-0.328743	
57.000000	26.518219	-0.344186	2.183134	26.603083	-0.510657	-0.340158	0.460351	5.431633	-0.342865	
57.050000	26.523096	-0.339938	2.186134	26.608143	-0.512951	-0.336102	0.460609	5.428358	-0.356828	
57.100000	26.527542	-0.335895	2.188968	26.612764	-0.515302	-0.332028	0.460920	5.424774	-0.370473	
57.150000	26.531607	-0.332163	2.191645	26.616991	-0.517716	-0.327945	0.461302	5.420907	-0.383586	
57.200000	26.535318	-0.328829	2.194174	26.620861	-0.520207	-0.323859	0.461773	5.416786	-0.396006	
57.250000	26.538725	-0.325966	2.196565	26.624413	-0.522790	-0.319778	0.462350	5.412435	-0.407606	
57.300000	26.541861	-0.323625	2.198833	26.627697	-0.525471	-0.315709	0.463045	5.407893	-0.418294	
57.350000	26.544813	-0.321778	2.200999	26.630789	-0.528241	-0.311660	0.463846	5.403209	-0.428105	
57.400000	26.547646	-0.320328	2.203086	26.633757	-0.531079	-0.307639	0.464730	5.398434	-0.437206	
57.450000	26.550404	-0.319200	2.205107	26.636646	-0.533968	-0.303650	0.465679	5.393600	-0.445722	
57.500000	26.553118	-0.318277	2.207074	26.639490	-0.536885	-0.299695	0.466665	5.388732	-0.453858	
57.550000	26.555820	-0.317416	2.209000	26.642319	-0.539800	-0.295774	0.467652	5.383849	-0.461851	
57.600000	26.558517	-0.316495	2.210890	26.645138	-0.542681	-0.291885	0.468607	5.378961	-0.469900	
57.650000	26.561195	-0.315410	2.212740	26.647930	-0.545508	-0.288023	0.469506	5.374055	-0.478190	
57.700000	26.563810	-0.314114	2.214542	26.650658	-0.548272	-0.284181	0.470336	5.369105	-0.486798	
57.750000	26.566345	-0.312594	2.216289	26.653296	-0.550959	-0.280357	0.471088	5.364096	-0.495726	
57.800000	26.568813	-0.310810	2.217985	26.655861	-0.553547	-0.276551	0.471745	5.359037	-0.505012	
57.850000	26.571230	-0.308722	2.219635	26.658371	-0.556013	-0.272764	0.472287	5.353942	-0.514695	
57.900000	26.573576	-0.306324	2.221235	26.660807	-0.558341	-0.268996	0.472705	5.348796	-0.524752	
57.950000	26.575804	-0.303628	2.222767	26.663113	-0.560515	-0.265240	0.472990	5.343562	-0.535125	
58.000000	26.577847	-0.300625	2.224211	26.665232	-0.562510	-0.261490	0.473126	5.338197	-0.545780	
58.050000	26.579676	-0.297307	2.225555	26.667130	-0.564303	-0.257744	0.473100	5.332680	-0.556690	
58.100000	26.581284	-0.293662	2.226795	26.668797	-0.565880	-0.254004	0.472901	5.327003	-0.567850	
58.150000	26.582645	-0.289676	2.227921	26.670212	-0.567232	-0.250268	0.472523	5.321149	-0.579270	
58.200000	26.583708	-0.285384	2.228916	26.671318	-0.568358	-0.246531	0.471969	5.315080	-0.590877	
58.250000	26.584396	-0.280886	2.229755	26.672043	-0.569267	-0.242787	0.471256	5.308744	-0.602474	
58.300000	26.584667	-0.276291	2.230423	26.672338	-0.569973	-0.239031	0.470405	5.302106	-0.613857	
58.350000	26.584499	-0.271658	2.230915	26.672190	-0.570492	-0.235264	0.469433	5.295155	-0.624939	
58.400000	26.583900	-0.267009	2.231229	26.671595	-0.570845	-0.231485	0.468354	5.287889	-0.635713	
58.450000	26.582848	-0.262403	2.231364	26.670540	-0.571055	-0.227693	0.467190	5.280297	-0.646105	
58.500000	26.581318	-0.257896	2.231309	26.668997	-0.571141	-0.223884	0.465956	5.272362	-0.656032	
58.550000	26.579290	-0.253509	2.231060	26.666946	-0.571113	-0.220057	0.464664	5.264068	-0.665475	
58.600000	26.576761	-0.249257	2.230613	26.664381	-0.570990	-0.216213	0.463324	5.255413	-0.674444	
58.650000	26.573755	-0.245194	2.229973	26.661329	-0.570799	-0.212359	0.461960	5.246413	-0.682873	
58.700000	26.570309	-0.241414	2.229148	26.657825	-0.570563	-0.208503	0.460596	5.237096	-0.690612	
58.750000	26.566465	-0.238010	2.228147	26.653915	-0.570302	-0.204655	0.459256	5.227490	-0.697504	
58.800000	26.562269	-0.235078	2.226982	26.649645	-0.570045	-0.200822	0.457969	5.217628	-0.703400	
58.850000	26.557783	-0.232705	2.225671	26.645077	-0.569833	-0.197016	0.456767	5.207553	-0.708197	
58.900000	26.553083	-0.230967	2.224235	26.640287	-0.569712	-0.193245	0.455687	5.197320	-0.711827	
58.950000	26.548241	-0.229919	2.222697	26.635349	-0.569718	-0.189519	0.454758	5.186978	-0.714245	
59.000000	26.543312	-0.229515	2.221077	26.630320	-0.569867	-0.185841	0.453981	5.176568	-0.715585	
59.050000	26.538328	-0.229653	2.219388	26.625233	-0.570165	-0.182213	0.453349	5.166117	-0.716074	
59.100000	26.533331	-0.230216	2.217647	26.620127	-0.570609	-0.178635	0.452848	5.155653	-0.715960	
59.150000	26.528358	-0.231108	2.215868	26.615040	-0.571194	-0.175108	0.452462	5.145202	-0.715436	
59.200000	26.523424	-0.232241	2.214062	26.609989	-0.571907	-0.171628	0.452174	5.134780	-0.714665	
59.250000	26.518524	-0.233582	2.212230	26.604971	-0.572742	-0.168192	0.451976	5.124382	-0.713702	
59.300000	26.513636	-0.235076	2.210367	26.599955	-0.573682	-0.164795	0.451853	5.113991	-0.712636	
59.350000	26.508736	-0.236684	2.208466	26.594925	-0.574713	-0.161435	0.451791	5.103595	-0.711515	
59.400000	26.503836	-0.238387	2.206529	26.589891	-0.575814	-0.158115	0.451775	5.093202	-0.710342	
59.450000	26.498968	-0.240130	2.204564	26.584888	-0.576967	-0.154839	0.451789	5.082832	-0.709190	
59.500000	26.494133	-0.241800	2.202568	26.579908	-0.578149	-0.151609	0.451805	5.072486	-0.708259	
59.550000	26.489258	-0.243353	2.200521	26.574888	-0.579339	-0.148418	0.451807	5.062117	-0.707603	
59.600000	26.484264	-0.244783	2.198395	26.569740	-0.580511	-0.145257	0.451777	5.051665	-0.707174	
59.650000	26.479105	-0.246055	2.196175	26.564417	-0.581627	-0.142122	0.451688	5.041098	-0.706974	
59.700000	26.473768	-0.247103	2.193856	26.558908	-0.582653	-0.139013	0.451515	5.030407	-0.707073	
59.750000	26.468233	-0.247860	2.191431	26.553194	-0.583561	-0.135928	0.451232	5.019577	-0.707557	
59.800000	26.462452	-0.248295	2.188886	26.547224	-0.584320	-0.132861	0.450817	5.008576	-0.708428	
59.850000	26.456352	-0.248404	2.186198	26.540928	-0.584899	-0.129805	0.450251	4.997352	-0.709628	
59.900000	26.449871	-0.248227	2.183347	26.534237	-0.585271	-0.126751	0.449524	4.985858	-0.711022	
59.950000	26.442970	-0.247853	2.180323	26.527117	-0.585431	-0.123697	0.448641	4.974068	-0.712399	
60.000000	26.435656	-0.247335	2.177126	26.519571	-0.585374	-0.120644	0.447606	4.961985	-0.713640	
60.050000	26.427925	-0.246692	2.173759	26.511604	-0.585097	-0.117591	0.446418	4.949609	-0.714695	
60.100000	26.419764	-0.245968	2.170214	26.503195	-0.584593	-0.114538	0.445079	4.936928	-0.715453	
60.150000	26.411140	-0.245212	2.166483	26.494316	-0.583860	-0.111481	0.443593	4.923921	-0.715805	
60.200000	26.402029	-0.244495	2.162556	26.484941	-0.582907	-0.108420	0.441973	4.910568	-0.715617	
60.250000	26.392429	-0.243938	2.158430	26.475065	-0.581754	-0.105359	0.440244	4.896867	-0.714669	
60.300000	26.382362	-0.243645	2.154108	26.464716	-0.580411	-0.102306	0.438424	4.882836	-0.712753	
60.350000	26.371872	-0.243676	2.149600	26.453938	-0.578881	-0.099270	0.436521	4.868507	-0.709746	
60.400000	26.361002	-0.244074	2.144914	26.442772	-0.577175	-0.096260	0.434547	4.853909	-0.705570	
60.450000	26.349800	-0.244883	2.140064	26.431271	-0.575326	-0.093285	0.432526	4.839075	-0.700204	
60.500000	26.338314	-0.246074	2.135064	26.419479	-0.573377	-0.090350	0.430481	4.824044	-0.693796	
60.550000	26.326595	-0.247653	2.129933	26.407450	-0.571372	-0.087459	0.428438	4.808849	-0.686425	
60.600000	26.314705	-0.249659	2.124690	26.395245	-0.569346	-0.084619	0.426422	4.793538	-0.678080	
60.650000	26.302721	-0.252096	2.119365	26.382946	-0.567324	-0.081834	0.424449	4.778164	-0.668800	
60.700000	26.290724	-0.254983	2.113983	26.370632	-0.565341	-0.079111	0.422541	4.762786	-0.658615	
60.750000	26.278782	-0.258329	2.108568	26.358374	-0.563432	-0.076455	0.420721	4.747452	-0.647578	
60.800000	26.266939	-0.262136	2.103139	26.346218	-0.561621	-0.073867	0.419003	4.732197	-0.635738	
60.850000	26.255219	-0.266393	2.097705	26.334185	-0.559913	-0.071346	0.417388	4.717036	-0.623122	
60.900000	26.243618	-0.271089	2.092267	26.322275	-0.558309	-0.068892	0.415878	4.701969	-0.609759	
60.950000	26.232136	-0.276182	2.086826	26.310484	-0.556820	-0.066501	0.414473	4.686994	-0.595763	
61.000000	26.220779	-0.281604	2.081384	26.298822	-0.555459	-0.064177	0.413175	4.672120	-0.581312	
61.050000	26.209574	-0.287257	2.075946	26.287312	-0.554230	-0.061923	0.411974	4.657364	-0.566624	
61.100000	26.198523	-0.293018	2.070513	26.275959	-0.553126	-0.059740	0.410854	4.642731	-0.551950	
61.150000	26.187609	-0.298767	2.065076	26.264738	-0.552139	-0.057628	0.409798	4.628204	-0.537546	
61.200000	26.176786	-0.304413	2.059621	26.253609	-0.551268	-0.055584	0.408794	4.613757	-0.523604	
61.250000	26.166021	-0.309906	2.054136	26.242529	-0.550510	-0.053603	0.407837	4.599361	-0.510226	
61.300000	26.155268	-0.315204	2.048610	26.231455	-0.549847	-0.051678	0.406909	4.584984	-0.497470	
61.350000	26.144466	-0.320264	2.043025	26.220327	-0.549252	-0.049804	0.405993	4.570586	-0.485376	
