HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	PRPSurge  	PRPSway   	PRPHeave  	PRPRoll   	PRPPitch  	PRPYaw    	PRPTVxi   	PRPTVyi   	PRPTVzi   	PRPRVxi   	PRPRVyi   	PRPRVzi   	PRPTAxi   	PRPTAyi   	PRPTAzi   	PRPRAxi   	PRPRAyi   	PRPRAzi   	
(s)	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(m/s)     	(m/s)     	(m/s)     	(deg/s)   	(deg/s)   	(deg/s)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(deg/s^2) 	(deg/s^2) 	(deg/s^2) 	
24.500000	14.144639	-0.398633	-0.477626	0.529136	7.008375	1.091223	0.017353	-0.057710	0.135957	0.039958	-0.417973	-0.366926	-0.066044	0.019748	0.001404	-0.012149	-0.073107	0.006543	
24.550000	14.145401	-0.401474	-0.470823	0.531113	6.987366	1.073014	0.012973	-0.055868	0.136096	0.039140	-0.422391	-0.361097	-0.084921	0.028783	0.003073	-0.012709	-0.086377	0.086592	
24.600000	14.145957	-0.404211	-0.464016	0.533043	6.966145	1.055100	0.009138	-0.053654	0.136139	0.038115	-0.426446	-0.354390	-0.091016	0.036781	0.003257	-0.015395	-0.090770	0.128960	
24.650000	14.146332	-0.406827	-0.457209	0.534912	6.944729	1.037510	0.005563	-0.050952	0.136154	0.036637	-0.430322	-0.349080	-0.080247	0.044734	0.001300	-0.020878	-0.083502	0.133198	
24.700000	14.146511	-0.409298	-0.450398	0.536698	6.923107	1.020156	0.001096	-0.047895	0.136300	0.034828	-0.434807	-0.344778	-0.070315	0.053239	0.000061	-0.028162	-0.076758	0.117796	
24.750000	14.146427	-0.411609	-0.443573	0.538388	6.901233	1.002994	-0.004932	-0.044551	0.136689	0.032723	-0.440357	-0.341657	-0.083663	0.061486	0.002105	-0.036502	-0.085820	0.085062	
24.800000	14.146013	-0.413746	-0.436725	0.539963	6.879063	0.985945	-0.011921	-0.040859	0.137236	0.030206	-0.446555	-0.340787	-0.116875	0.067236	0.007197	-0.042343	-0.108483	0.062434	
24.850000	14.145243	-0.415690	-0.429848	0.541403	6.856579	0.968891	-0.019021	-0.036968	0.137794	0.027495	-0.452825	-0.340639	-0.143120	0.073481	0.011410	-0.049695	-0.126280	0.022934	
24.900000	14.144129	-0.417439	-0.422945	0.542710	6.833788	0.951876	-0.025712	-0.033009	0.138272	0.024784	-0.458816	-0.339768	-0.146843	0.078458	0.012002	-0.055298	-0.128689	-0.005434	
24.950000	14.142686	-0.418991	-0.416021	0.543886	6.810701	0.934956	-0.032223	-0.029060	0.138683	0.022174	-0.464682	-0.337573	-0.136141	0.079413	0.009941	-0.054457	-0.121408	0.016262	
25.000000	14.140921	-0.420347	-0.409077	0.544933	6.787324	0.918168	-0.038560	-0.025276	0.139029	0.019826	-0.470428	-0.333299	-0.128080	0.079041	0.007957	-0.052184	-0.115871	0.044780	
25.050000	14.138845	-0.421520	-0.402118	0.545869	6.763664	0.901621	-0.044689	-0.021700	0.139312	0.017676	-0.476023	-0.328266	-0.125729	0.076681	0.006773	-0.048354	-0.114190	0.075665	
25.100000	14.136470	-0.422521	-0.395146	0.546703	6.739729	0.885328	-0.050423	-0.018440	0.139511	0.015741	-0.481335	-0.323268	-0.122922	0.071734	0.005650	-0.042830	-0.112167	0.105201	
25.150000	14.133824	-0.423367	-0.388167	0.547444	6.715540	0.869262	-0.055556	-0.015577	0.139606	0.014079	-0.486221	-0.318329	-0.115699	0.065567	0.004119	-0.038686	-0.106948	0.103544	
25.200000	14.130935	-0.424081	-0.381186	0.548112	6.691117	0.853474	-0.060181	-0.013082	0.139598	0.012727	-0.490750	-0.312633	-0.103627	0.057745	0.002036	-0.033774	-0.098374	0.096265	
25.250000	14.127815	-0.424681	-0.374205	0.548723	6.666466	0.838027	-0.065029	-0.010966	0.139605	0.011727	-0.495424	-0.305743	-0.092370	0.049314	-0.000109	-0.026487	-0.090506	0.116013	
25.300000	14.124430	-0.425184	-0.367222	0.549289	6.641568	0.822902	-0.070772	-0.009261	0.139719	0.010989	-0.500692	-0.299216	-0.093737	0.041913	-0.000402	-0.019615	-0.091286	0.139571	
25.350000	14.120738	-0.425613	-0.360231	0.549824	6.616393	0.808063	-0.077173	-0.008042	0.139932	0.010499	-0.506386	-0.294011	-0.111594	0.034652	0.001772	-0.015116	-0.103132	0.130766	
25.400000	14.116727	-0.425995	-0.353229	0.550342	6.590934	0.793453	-0.083365	-0.007391	0.140114	0.010294	-0.511910	-0.290434	-0.128980	0.024920	0.004309	-0.009980	-0.114557	0.106673	
25.450000	14.112429	-0.426361	-0.346220	0.550858	6.565216	0.778993	-0.088553	-0.007340	0.140174	0.010419	-0.516720	-0.288176	-0.128355	0.013163	0.004329	-0.003940	-0.113593	0.075278	
25.500000	14.107906	-0.426734	-0.339213	0.551384	6.539282	0.764574	-0.092364	-0.007684	0.140060	0.010598	-0.520549	-0.289186	-0.107435	0.001044	0.001652	0.002353	-0.098711	0.043563	
25.550000	14.103219	-0.427133	-0.332215	0.551916	6.513175	0.750003	-0.095255	-0.008380	0.139838	0.010807	-0.523709	-0.293424	-0.077304	-0.007720	-0.002148	0.004569	-0.077362	-0.014199	
25.600000	14.098400	-0.427573	-0.325229	0.552458	6.486920	0.735116	-0.097839	-0.009326	0.139597	0.010866	-0.526612	-0.302523	-0.055098	-0.013910	-0.004829	0.003868	-0.061319	-0.089210	
25.650000	14.093440	-0.428070	-0.318253	0.553005	6.460512	0.719717	-0.100913	-0.010672	0.139416	0.011133	-0.529819	-0.312783	-0.048577	-0.019451	-0.005249	0.002270	-0.055978	-0.171360	
25.700000	14.088317	-0.428645	-0.311286	0.553577	6.433939	0.703865	-0.104219	-0.012336	0.139243	0.011744	-0.533175	-0.321414	-0.058234	-0.026296	-0.003940	0.004086	-0.061885	-0.217321	
25.750000	14.083029	-0.429312	-0.304328	0.554192	6.407197	0.687676	-0.107472	-0.014317	0.139018	0.012769	-0.536489	-0.327316	-0.067675	-0.034050	-0.003167	0.012414	-0.068135	-0.177288	
25.800000	14.077587	-0.430085	-0.297385	0.554865	6.380296	0.671203	-0.110408	-0.016801	0.138676	0.014344	-0.539583	-0.330290	-0.067247	-0.039963	-0.004136	0.020573	-0.067763	-0.120516	
25.850000	14.072007	-0.430996	-0.290461	0.555632	6.353247	0.654674	-0.112991	-0.019726	0.138221	0.016483	-0.542439	-0.329461	-0.059715	-0.047881	-0.006613	0.029371	-0.062487	-0.073220	
25.900000	14.066299	-0.432057	-0.283563	0.556517	6.326055	0.638306	-0.115574	-0.022650	0.137693	0.018829	-0.545293	-0.325558	-0.051621	-0.058490	-0.009146	0.042723	-0.057077	0.015725	
25.950000	14.060460	-0.433259	-0.276692	0.557518	6.298719	0.622175	-0.118224	-0.025486	0.137111	0.021317	-0.548192	-0.318617	-0.049794	-0.061032	-0.010822	0.049433	-0.055868	0.089249	
26.000000	14.054496	-0.434602	-0.269852	0.558644	6.271244	0.606419	-0.120473	-0.028307	0.136434	0.023834	-0.550806	-0.311011	-0.052158	-0.056951	-0.011791	0.049386	-0.057354	0.130662	
26.050000	14.048433	-0.436090	-0.263049	0.559901	6.243647	0.591061	-0.122189	-0.031255	0.135651	0.026446	-0.553044	-0.303154	-0.047447	-0.055718	-0.013302	0.050467	-0.054001	0.161082	
26.100000	14.042295	-0.437723	-0.256287	0.561283	6.215947	0.576047	-0.123552	-0.034086	0.134808	0.028874	-0.555024	-0.296717	-0.035639	-0.058000	-0.015517	0.051779	-0.045682	0.159997	
26.150000	14.036085	-0.439489	-0.249567	0.562779	6.188145	0.561346	-0.125220	-0.036491	0.134001	0.030952	-0.557199	-0.290999	-0.026192	-0.057452	-0.017076	0.049350	-0.038878	0.132115	
26.200000	14.029775	-0.441362	-0.242884	0.564371	6.160223	0.546940	-0.127567	-0.038311	0.133291	0.032565	-0.559827	-0.286104	-0.030143	-0.050051	-0.016588	0.043062	-0.041326	0.116830	
26.250000	14.023330	-0.443313	-0.236235	0.566030	6.132159	0.532725	-0.130540	-0.039748	0.132668	0.033832	-0.562870	-0.282291	-0.045083	-0.037467	-0.014446	0.033235	-0.051307	0.101734	
26.300000	14.016725	-0.445330	-0.229616	0.567745	6.103935	0.518644	-0.133878	-0.040943	0.132097	0.034777	-0.566143	-0.280663	-0.060315	-0.027141	-0.012391	0.023773	-0.061396	0.068950	
26.350000	14.009955	-0.447401	-0.223025	0.569503	6.075548	0.504638	-0.137119	-0.041856	0.131517	0.035510	-0.569342	-0.279106	-0.068343	-0.022812	-0.011201	0.018445	-0.066568	0.036997	
26.400000	14.003029	-0.449505	-0.216464	0.571290	6.047006	0.490751	-0.140147	-0.042162	0.130910	0.035907	-0.572395	-0.276063	-0.066801	-0.018639	-0.011318	0.014626	-0.065308	0.026778	
26.450000	13.995953	-0.451606	-0.209933	0.573089	6.018312	0.477080	-0.143107	-0.041786	0.130282	0.035953	-0.575402	-0.270983	-0.060931	-0.008041	-0.012093	0.009006	-0.061294	0.056719	
26.500000	13.988734	-0.453677	-0.203435	0.574884	5.989471	0.463708	-0.145894	-0.041035	0.129617	0.035886	-0.578297	-0.263358	-0.057945	0.006801	-0.012678	0.001430	-0.059303	0.101822	
26.550000	13.981376	-0.455704	-0.196971	0.576675	5.960486	0.450759	-0.148680	-0.040026	0.128933	0.035716	-0.581188	-0.254260	-0.055879	0.016945	-0.013299	-0.003034	-0.057936	0.146359	
26.600000	13.973876	-0.457672	-0.190541	0.578452	5.931354	0.438290	-0.151559	-0.038645	0.128248	0.035336	-0.584138	-0.244135	-0.055476	0.021214	-0.013666	-0.003874	-0.057681	0.185596	
26.650000	13.966234	-0.459557	-0.184146	0.580198	5.902077	0.426309	-0.154357	-0.036692	0.127540	0.034514	-0.587019	-0.234515	-0.057053	0.027021	-0.013806	-0.007147	-0.058644	0.203179	
26.700000	13.958453	-0.461330	-0.177786	0.581894	5.872656	0.414812	-0.157098	-0.034192	0.126820	0.033284	-0.589850	-0.225159	-0.056615	0.037885	-0.014077	-0.015360	-0.058100	0.196839	
26.750000	13.950534	-0.462966	-0.171463	0.583516	5.843094	0.403734	-0.159935	-0.031231	0.126097	0.031570	-0.592720	-0.218251	-0.055236	0.049926	-0.014400	-0.024512	-0.056901	0.187838	
26.800000	13.942467	-0.464447	-0.165176	0.585043	5.813384	0.392925	-0.163088	-0.028040	0.125401	0.029536	-0.595781	-0.213770	-0.056002	0.059821	-0.014520	-0.034208	-0.056964	0.145937	
26.850000	13.934234	-0.465765	-0.158922	0.586462	5.783517	0.382292	-0.166452	-0.024646	0.124732	0.027192	-0.598956	-0.211890	-0.061708	0.064994	-0.014083	-0.041568	-0.060280	0.088598	
26.900000	13.925834	-0.466908	-0.152702	0.587759	5.753493	0.371722	-0.169749	-0.021035	0.124057	0.024612	-0.602064	-0.211330	-0.067746	0.067693	-0.013381	-0.046461	-0.063867	0.042524	
26.950000	13.917278	-0.467864	-0.146516	0.588920	5.723319	0.361134	-0.172609	-0.017198	0.123356	0.021747	-0.604846	-0.212852	-0.067330	0.071771	-0.013327	-0.051560	-0.063085	0.007055	
27.000000	13.908599	-0.468626	-0.140367	0.589930	5.693020	0.350391	-0.174691	-0.013381	0.122595	0.018773	-0.607070	-0.216373	-0.058833	0.076649	-0.013918	-0.057257	-0.056754	-0.030540	
27.050000	13.899828	-0.469203	-0.134256	0.590793	5.662621	0.339421	-0.176380	-0.009760	0.121813	0.015802	-0.608998	-0.222073	-0.043026	0.077779	-0.015110	-0.060859	-0.045391	-0.076881	
27.100000	13.890970	-0.469605	-0.128184	0.591512	5.632122	0.328179	-0.178261	-0.006313	0.121087	0.012943	-0.611041	-0.227972	-0.031986	0.073180	-0.015797	-0.059619	-0.037368	-0.108749	
27.150000	13.882008	-0.469832	-0.122146	0.592087	5.601515	0.316625	-0.180532	-0.002808	0.120414	0.010045	-0.613335	-0.233943	-0.034646	0.068443	-0.014895	-0.056979	-0.038818	-0.119784	
27.200000	13.872925	-0.469885	-0.116141	0.592520	5.570789	0.304828	-0.183042	0.000639	0.119770	0.007337	-0.615793	-0.237496	-0.044607	0.068884	-0.013461	-0.057303	-0.045306	-0.122243	
27.250000	13.863710	-0.469772	-0.110169	0.592826	5.539935	0.292918	-0.185826	0.003820	0.119123	0.004929	-0.618436	-0.239174	-0.051644	0.069174	-0.012684	-0.054806	-0.050100	-0.079374	
27.300000	13.854352	-0.469513	-0.104229	0.593023	5.508947	0.280965	-0.188752	0.006430	0.118437	0.003078	-0.621178	-0.238127	-0.055924	0.064692	-0.012802	-0.048696	-0.053046	-0.030289	
27.350000	13.844843	-0.469136	-0.098325	0.593141	5.477818	0.269136	-0.191871	0.008537	0.117690	0.001770	-0.624056	-0.233779	-0.058797	0.053960	-0.013602	-0.038648	-0.054986	0.013645	
27.400000	13.835179	-0.468663	-0.092461	0.593208	5.446545	0.257656	-0.194897	0.010335	0.116847	0.000911	-0.626877	-0.225452	-0.061916	0.041790	-0.014893	-0.026035	-0.057228	0.084969	
27.450000	13.825367	-0.468110	-0.086642	0.593243	5.415134	0.246687	-0.197765	0.011650	0.115885	0.000684	-0.629603	-0.211980	-0.061612	0.034271	-0.016757	-0.015760	-0.057205	0.171108	
27.500000	13.815425	-0.467508	-0.080874	0.593285	5.383595	0.236496	-0.200014	0.012305	0.114778	0.001081	-0.631908	-0.195530	-0.057455	0.027142	-0.019168	-0.005793	-0.054528	0.257445	
27.550000	13.805393	-0.466890	-0.075167	0.593358	5.351957	0.227116	-0.201371	0.012251	0.113505	0.001952	-0.633585	-0.179324	-0.046775	0.014242	-0.022061	0.007664	-0.047355	0.337320	
27.600000	13.795312	-0.466288	-0.069525	0.593477	5.320249	0.218443	-0.202035	0.011651	0.112126	0.003011	-0.634752	-0.166451	-0.028529	-0.000352	-0.025371	0.017286	-0.034516	0.330545	
27.650000	13.785205	-0.465727	-0.063954	0.593653	5.288488	0.210333	-0.202579	0.010658	0.110733	0.004144	-0.635803	-0.157130	-0.012311	-0.012649	-0.027799	0.022032	-0.022738	0.264949	
27.700000	13.775056	-0.465225	-0.058451	0.593892	5.256665	0.202681	-0.203739	0.009354	0.109415	0.005398	-0.637250	-0.149536	-0.008275	-0.021114	-0.028275	0.023930	-0.019278	0.194132	
27.750000	13.764836	-0.464798	-0.053011	0.594198	5.224761	0.195378	-0.205325	0.007679	0.108155	0.006846	-0.638968	-0.143124	-0.019877	-0.026978	-0.026736	0.025809	-0.026684	0.153851	
27.800000	13.754535	-0.464464	-0.047634	0.594583	5.192770	0.188396	-0.206902	0.005589	0.106917	0.008630	-0.640673	-0.135818	-0.032601	-0.033052	-0.025101	0.028457	-0.034934	0.124727	
27.850000	13.744171	-0.464240	-0.042320	0.595060	5.160706	0.181761	-0.207713	0.003394	0.105627	0.010382	-0.641833	-0.130470	-0.034084	-0.041048	-0.024539	0.034433	-0.035754	0.132507	
27.900000	13.733787	-0.464127	-0.037072	0.595622	5.128598	0.175326	-0.207849	0.001042	0.104294	0.012207	-0.642519	-0.125788	-0.019844	-0.045253	-0.025407	0.036640	-0.025746	0.119325	
27.950000	13.723396	-0.464134	-0.031890	0.596275	5.096457	0.169092	-0.208157	-0.001407	0.103014	0.014000	-0.643301	-0.122915	-0.002339	-0.046669	-0.026752	0.035582	-0.013374	0.081477	
28.000000	13.712967	-0.464269	-0.026768	0.597025	5.064260	0.163059	-0.209446	-0.003999	0.101862	0.015982	-0.644753	-0.118323	-0.001807	-0.049229	-0.026059	0.036554	-0.012738	0.066998	
28.050000	13.702446	-0.464535	-0.021702	0.597877	5.031972	0.157315	-0.211774	-0.006601	0.100807	0.018096	-0.646918	-0.111318	-0.021900	-0.051937	-0.023432	0.039431	-0.026368	0.086630	
28.100000	13.691797	-0.464930	-0.016687	0.598840	4.999567	0.152021	-0.214377	-0.009194	0.099742	0.020412	-0.649283	-0.100252	-0.046462	-0.052645	-0.020931	0.042530	-0.043215	0.136980	
28.150000	13.681031	-0.465452	-0.011729	0.599920	4.967054	0.147339	-0.216309	-0.011680	0.098555	0.022761	-0.651192	-0.086950	-0.056098	-0.051942	-0.020789	0.045990	-0.050014	0.213853	
28.200000	13.670191	-0.466093	-0.006834	0.601112	4.934461	0.143305	-0.217472	-0.013954	0.097240	0.024910	-0.652556	-0.074452	-0.043342	-0.049780	-0.023259	0.047183	-0.041393	0.268705	
28.250000	13.659301	-0.466842	-0.002007	0.602403	4.901806	0.139817	-0.218438	-0.016023	0.095864	0.026786	-0.653756	-0.064220	-0.023330	-0.045668	-0.026302	0.043609	-0.027405	0.259522	
28.300000	13.648355	-0.467687	0.002753	0.603779	4.869086	0.136766	-0.219693	-0.017736	0.094512	0.028200	-0.655112	-0.057928	-0.015872	-0.041081	-0.027920	0.037361	-0.021661	0.205613	
28.350000	13.637342	-0.468606	0.007445	0.605212	4.836297	0.133940	-0.221045	-0.018896	0.093196	0.028987	-0.656489	-0.056235	-0.022499	-0.035036	-0.027456	0.029387	-0.025414	0.137147	
28.400000	13.626266	-0.469566	0.012072	0.606664	4.803443	0.131022	-0.222137	-0.019477	0.091885	0.029062	-0.657635	-0.060545	-0.028175	-0.024262	-0.026325	0.016696	-0.028345	0.038557	
28.450000	13.615156	-0.470545	0.016633	0.608106	4.770548	0.127766	-0.222359	-0.019694	0.090521	0.028662	-0.658146	-0.069129	-0.023920	-0.011502	-0.026025	0.001297	-0.024320	-0.088207	
28.500000	13.604051	-0.471529	0.021124	0.609525	4.737638	0.124096	-0.222061	-0.019558	0.089150	0.027970	-0.658282	-0.078546	-0.007249	-0.003340	-0.026966	-0.008826	-0.012104	-0.174440	
28.550000	13.592955	-0.472493	0.025549	0.610901	4.704718	0.119971	-0.222194	-0.018790	0.087876	0.026849	-0.658698	-0.087776	0.007238	0.002470	-0.027572	-0.013744	-0.001844	-0.190058	
28.600000	13.581833	-0.473395	0.029914	0.612201	4.671764	0.115312	-0.223021	-0.017199	0.086718	0.025086	-0.659563	-0.098472	0.002288	0.014061	-0.026044	-0.021873	-0.004915	-0.191194	
28.650000	13.570657	-0.474202	0.034222	0.613402	4.638759	0.110117	-0.224349	-0.015116	0.085640	0.023046	-0.660762	-0.107802	-0.015107	0.031187	-0.023291	-0.034953	-0.016305	-0.216209	
28.700000	13.559414	-0.474901	0.038478	0.614504	4.605694	0.104569	-0.225459	-0.012785	0.084563	0.020953	-0.661812	-0.114587	-0.027875	0.043228	-0.021331	-0.042369	-0.024815	-0.196919	
28.750000	13.548135	-0.475478	0.042677	0.615500	4.572589	0.098739	-0.225867	-0.010243	0.083403	0.018853	-0.662385	-0.118322	-0.026005	0.047629	-0.021141	-0.042310	-0.023627	-0.130797	
28.800000	13.536848	-0.475919	0.046816	0.616386	4.539464	0.092765	-0.225774	-0.007382	0.082161	0.016647	-0.662613	-0.119588	-0.010347	0.051115	-0.022844	-0.042492	-0.012914	-0.081581	
28.850000	13.525573	-0.476208	0.050892	0.617159	4.506333	0.086786	-0.225500	-0.004099	0.080854	0.014218	-0.662708	-0.119260	0.003115	0.056646	-0.024928	-0.043874	-0.003691	-0.027954	
28.900000	13.514308	-0.476322	0.054900	0.617804	4.473195	0.080861	-0.225397	-0.000440	0.079489	0.011635	-0.662915	-0.116601	0.007596	0.064948	-0.026327	-0.047729	-0.000509	0.013931	
28.950000	13.503044	-0.476247	0.058839	0.618321	4.440044	0.075164	-0.225353	0.003410	0.078042	0.009089	-0.663166	-0.110189	0.003742	0.073500	-0.027366	-0.052091	-0.002960	0.048832	
29.000000	13.491791	-0.475980	0.062702	0.618717	4.406885	0.069929	-0.224932	0.007288	0.076475	0.006732	-0.663173	-0.099131	-0.000002	0.077766	-0.028795	-0.051560	-0.005611	0.125586	
29.050000	13.480569	-0.475519	0.066485	0.618998	4.373733	0.065320	-0.224217	0.011146	0.074819	0.004527	-0.662981	-0.084868	0.006016	0.078090	-0.031141	-0.047488	-0.001765	0.221387	
29.100000	13.469381	-0.474865	0.070183	0.619169	4.340590	0.061447	-0.223523	0.014954	0.073128	0.002421	-0.662796	-0.069007	0.014515	0.077463	-0.033260	-0.044293	0.003966	0.285267	
29.150000	13.458234	-0.474024	0.073796	0.619238	4.307461	0.058370	-0.222493	0.018611	0.071398	0.000385	-0.662361	-0.053719	0.016009	0.076327	-0.034119	-0.042182	0.005143	0.318256	
29.200000	13.447156	-0.473009	0.077322	0.619210	4.274365	0.056051	-0.220775	0.021864	0.069618	-0.001383	-0.661441	-0.038466	0.019457	0.073314	-0.034598	-0.040306	0.007858	0.317683	
29.250000	13.436179	-0.471843	0.080757	0.619102	4.241327	0.054474	-0.218521	0.024659	0.067804	-0.002887	-0.660135	-0.024203	0.032127	0.066098	-0.035483	-0.036177	0.016903	0.302791	
29.300000	13.425319	-0.470549	0.084102	0.618927	4.208357	0.053648	-0.216162	0.027071	0.066027	-0.004097	-0.658751	-0.009153	0.045623	0.056085	-0.036315	-0.029978	0.026458	0.290536	
29.350000	13.414571	-0.469138	0.087360	0.618692	4.175453	0.053524	-0.214099	0.029381	0.064337	-0.005335	-0.657544	0.003695	0.049331	0.047661	-0.035855	-0.024010	0.029187	0.296494	
29.400000	13.403913	-0.467614	0.090537	0.618393	4.142600	0.053964	-0.212512	0.031473	0.062748	-0.006523	-0.656638	0.014268	0.043195	0.044938	-0.034028	-0.023585	0.025412	0.264380	
29.450000	13.393328	-0.465995	0.093636	0.618039	4.109790	0.054851	-0.211177	0.033141	0.061223	-0.007568	-0.655874	0.021405	0.032138	0.042426	-0.031809	-0.024314	0.018416	0.208081	
29.500000	13.382800	-0.464307	0.096659	0.617640	4.077012	0.056055	-0.210255	0.034265	0.059738	-0.008301	-0.655372	0.027039	0.025213	0.034505	-0.030299	-0.021436	0.014233	0.148528	
29.550000	13.372309	-0.462576	0.099609	0.617215	4.044252	0.057586	-0.209670	0.034980	0.058275	-0.008693	-0.655096	0.033941	0.018813	0.022926	-0.029566	-0.015038	0.010294	0.111153	
29.600000	13.361848	-0.460815	0.102485	0.616776	4.011506	0.059487	-0.208910	0.035433	0.056767	-0.008888	-0.654689	0.041079	0.012045	0.013289	-0.029271	-0.007458	0.005790	0.130905	
29.650000	13.351443	-0.459041	0.105283	0.616333	3.978795	0.061717	-0.207351	0.035345	0.055148	-0.008658	-0.653730	0.049335	0.013223	0.008103	-0.029944	-0.003138	0.006778	0.145174	
29.700000	13.341139	-0.457290	0.107997	0.615916	3.946146	0.064395	-0.205018	0.034555	0.053400	-0.007895	-0.652239	0.058782	0.028198	-0.000099	-0.032088	0.002882	0.017224	0.151502	
29.750000	13.330956	-0.455594	0.110622	0.615551	3.913576	0.067629	-0.202597	0.033290	0.051606	-0.006759	-0.650679	0.069283	0.046630	-0.014771	-0.034862	0.014760	0.029790	0.193221	
29.800000	13.320885	-0.453961	0.113157	0.615237	3.881078	0.071229	-0.200585	0.032021	0.049836	-0.005839	-0.649349	0.074320	0.052035	-0.026506	-0.036293	0.023810	0.033605	0.216293	
29.850000	13.310907	-0.452389	0.115605	0.614959	3.848643	0.074872	-0.198735	0.030652	0.048089	-0.005075	-0.648080	0.073698	0.043051	-0.027286	-0.035797	0.020109	0.028446	0.111232	
29.900000	13.301033	-0.450898	0.117965	0.614724	3.816280	0.078429	-0.196385	0.028915	0.046325	-0.004255	-0.646428	0.068072	0.035522	-0.026818	-0.034914	0.014646	0.024416	-0.018253	
29.950000	13.291288	-0.449507	0.120237	0.614540	3.784008	0.081690	-0.193621	0.026700	0.044577	-0.003169	-0.644472	0.060724	0.043125	-0.033858	-0.034970	0.016538	0.030301	-0.094352	
30.000000	13.281684	-0.448231	0.122422	0.614410	3.751837	0.084496	-0.190886	0.024378	0.042893	-0.002083	-0.642513	0.051302	0.055231	-0.043796	-0.035015	0.021101	0.039126	-0.153774	
30.050000	13.272201	-0.447066	0.124527	0.614328	3.719753	0.086771	-0.188825	0.022256	0.041341	-0.001236	-0.640986	0.039071	0.057438	-0.047855	-0.033964	0.022243	0.041111	-0.199121	
30.100000	13.262804	-0.446002	0.126557	0.614282	3.687735	0.088354	-0.187372	0.020302	0.039899	-0.000589	-0.639847	0.024491	0.044472	-0.044117	-0.031380	0.018215	0.032746	-0.240992	
30.150000	13.253472	-0.445035	0.128517	0.614269	3.655769	0.089227	-0.186139	0.018382	0.038515	0.000091	-0.638856	0.011216	0.028666	-0.038730	-0.028741	0.012670	0.022512	-0.292611	
30.200000	13.244205	-0.444160	0.130408	0.614290	3.623854	0.089497	-0.184766	0.016685	0.037143	0.000651	-0.637764	-0.001295	0.022161	-0.037372	-0.027390	0.012415	0.018192	-0.278191	
30.250000	13.235008	-0.443362	0.132230	0.614335	3.591995	0.089199	-0.183419	0.015299	0.035768	0.001135	-0.636700	-0.010274	0.025483	-0.034857	-0.027214	0.012215	0.020426	-0.240371	
30.300000	13.225872	-0.442623	0.133984	0.614398	3.560185	0.088466	-0.182273	0.014308	0.034386	0.001361	-0.635760	-0.018853	0.028144	-0.028187	-0.027518	0.009363	0.022208	-0.196286	
