HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	SpnSpaFxi SparN_0	SpnSpaFxi SparN_1	SpnSpaFxi SparN_2	SpnSpaFxi SparN_3	SpnSpaFyi SparN_0	SpnSpaFyi SparN_1	SpnSpaFyi SparN_2	SpnSpaFyi SparN_3	SpnSpaFzi SparN_0	SpnSpaFzi SparN_1	SpnSpaFzi SparN_2	SpnSpaFzi SparN_3	SpnSpaMxi SparN_0	SpnSpaMxi SparN_1	SpnSpaMxi SparN_2	SpnSpaMxi SparN_3	SpnSpaMyi SparN_0	SpnSpaMyi SparN_1	SpnSpaMyi SparN_2	SpnSpaMyi SparN_3	SpnSpaMzi SparN_0	SpnSpaMzi SparN_1	SpnSpaMzi SparN_2	SpnSpaMzi SparN_3	
(s)	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	
72.000000	0.000000	1.634309	2.011352	2.187346	0.000000	0.075116	0.065323	0.059921	0.000000	0.000000	0.000000	0.000000	0.000000	8.669002	8.593219	8.582051	0.000000	65.228668	68.209977	68.580094	0.000000	0.000000	0.000000	0.000000	
72.050000	0.000000	1.625085	1.986147	2.154136	0.000000	0.059995	0.051199	0.046376	0.000000	0.000000	0.000000	0.000000	0.000000	7.068418	7.000292	6.990316	0.000000	66.464586	69.320664	69.674063	0.000000	0.000000	0.000000	0.000000	
72.100000	0.000000	1.588675	1.924040	2.079402	0.000000	0.045605	0.037740	0.033462	0.000000	0.000000	0.000000	0.000000	0.000000	5.548662	5.487687	5.478831	0.000000	67.144813	69.799016	70.126016	0.000000	0.000000	0.000000	0.000000	
72.150000	0.000000	1.544749	1.851037	1.992196	0.000000	0.032380	0.025294	0.021479	0.000000	0.000000	0.000000	0.000000	0.000000	4.165386	4.110373	4.102467	0.000000	67.896250	70.321852	70.619117	0.000000	0.000000	0.000000	0.000000	
72.200000	0.000000	1.497777	1.773099	1.899206	0.000000	0.021054	0.014659	0.011255	0.000000	0.000000	0.000000	0.000000	0.000000	2.980274	2.930545	2.923484	0.000000	68.880711	71.062719	71.328461	0.000000	0.000000	0.000000	0.000000	
72.250000	0.000000	1.440016	1.680088	1.789182	0.000000	0.012061	0.006441	0.003484	0.000000	0.000000	0.000000	0.000000	0.000000	2.008604	1.964836	1.958695	0.000000	69.942727	71.847195	72.077281	0.000000	0.000000	0.000000	0.000000	
72.300000	0.000000	1.367400	1.566847	1.656498	0.000000	0.005834	0.001088	-0.001383	0.000000	0.000000	0.000000	0.000000	0.000000	1.287623	1.250611	1.245473	0.000000	71.063141	72.647391	72.836687	0.000000	0.000000	0.000000	0.000000	
72.350000	0.000000	1.290411	1.447385	1.516882	0.000000	0.001904	-0.002002	-0.004016	0.000000	0.000000	0.000000	0.000000	0.000000	0.790716	0.760218	0.756025	0.000000	72.610234	73.859344	74.006320	0.000000	0.000000	0.000000	0.000000	
72.400000	0.000000	1.227077	1.345610	1.397031	0.000000	-0.000265	-0.003504	-0.005161	0.000000	0.000000	0.000000	0.000000	0.000000	0.486789	0.461475	0.458023	0.000000	75.041734	75.987203	76.096195	0.000000	0.000000	0.000000	0.000000	
72.450000	0.000000	1.182936	1.268891	1.305168	0.000000	-0.001254	-0.003967	-0.005347	0.000000	0.000000	0.000000	0.000000	0.000000	0.314514	0.293293	0.290417	0.000000	78.452773	79.140570	79.217695	0.000000	0.000000	0.000000	0.000000	
72.500000	0.000000	1.154881	1.213318	1.237013	0.000000	-0.001144	-0.003359	-0.004485	0.000000	0.000000	0.000000	0.000000	0.000000	0.245963	0.228637	0.226291	0.000000	82.751500	83.221234	83.271828	0.000000	0.000000	0.000000	0.000000	
72.550000	0.000000	1.142786	1.178685	1.192330	0.000000	-0.000503	-0.002187	-0.003046	0.000000	0.000000	0.000000	0.000000	0.000000	0.219975	0.206808	0.205018	0.000000	87.965523	88.256125	88.285477	0.000000	0.000000	0.000000	0.000000	
72.600000	0.000000	1.148802	1.167810	1.174233	0.000000	0.000168	-0.001095	-0.001743	0.000000	0.000000	0.000000	0.000000	0.000000	0.214576	0.204708	0.203358	0.000000	94.096820	94.252547	94.266539	0.000000	0.000000	0.000000	0.000000	
72.650000	0.000000	1.173924	1.181992	1.184100	0.000000	0.000726	-0.000333	-0.000881	0.000000	0.000000	0.000000	0.000000	0.000000	0.233775	0.225508	0.224369	0.000000	101.002227	101.069883	101.074617	0.000000	0.000000	0.000000	0.000000	
72.700000	0.000000	1.215127	1.217315	1.217544	0.000000	0.001431	0.000403	-0.000134	0.000000	0.000000	0.000000	0.000000	0.000000	0.294645	0.286627	0.285511	0.000000	108.447320	108.466758	108.467336	0.000000	0.000000	0.000000	0.000000	
72.750000	0.000000	1.268377	1.268506	1.268325	0.000000	0.002613	0.001548	0.000986	0.000000	0.000000	0.000000	0.000000	0.000000	0.411587	0.403297	0.402129	0.000000	116.231789	116.233250	116.232977	0.000000	0.000000	0.000000	0.000000	
72.800000	0.000000	1.330390	1.329443	1.327976	0.000000	0.004413	0.003318	0.002732	0.000000	0.000000	0.000000	0.000000	0.000000	0.587269	0.578764	0.577547	0.000000	124.232695	124.226695	124.223930	0.000000	0.000000	0.000000	0.000000	
72.850000	0.000000	1.397667	1.394023	1.390413	0.000000	0.007006	0.005855	0.005228	0.000000	0.000000	0.000000	0.000000	0.000000	0.843895	0.834974	0.833675	0.000000	132.254578	132.229016	132.221969	0.000000	0.000000	0.000000	0.000000	
72.900000	0.000000	1.466856	1.459405	1.453186	0.000000	0.010402	0.009121	0.008412	0.000000	0.000000	0.000000	0.000000	0.000000	1.189379	1.179471	1.178006	0.000000	140.184234	140.130219	140.117813	0.000000	0.000000	0.000000	0.000000	
72.950000	0.000000	1.536196	1.524351	1.515303	0.000000	0.014761	0.013273	0.012440	0.000000	0.000000	0.000000	0.000000	0.000000	1.639184	1.627693	1.625973	0.000000	147.965656	147.878437	147.860297	0.000000	0.000000	0.000000	0.000000	
73.000000	0.000000	1.604692	1.588312	1.576439	0.000000	0.020257	0.018516	0.017530	0.000000	0.000000	0.000000	0.000000	0.000000	2.205429	2.191999	2.189967	0.000000	155.528469	155.406813	155.382922	0.000000	0.000000	0.000000	0.000000	
73.050000	0.000000	1.671859	1.651471	1.637135	0.000000	0.026424	0.024436	0.023301	0.000000	0.000000	0.000000	0.000000	0.000000	2.835052	2.819745	2.817406	0.000000	162.761234	162.609078	162.580094	0.000000	0.000000	0.000000	0.000000	
73.100000	0.000000	1.736863	1.714416	1.698779	0.000000	0.032399	0.030180	0.028905	0.000000	0.000000	0.000000	0.000000	0.000000	3.444004	3.426938	3.424312	0.000000	169.352188	169.184359	169.152766	0.000000	0.000000	0.000000	0.000000	
73.150000	0.000000	1.799923	1.777658	1.762038	0.000000	0.037261	0.034814	0.033402	0.000000	0.000000	0.000000	0.000000	0.000000	3.945590	3.926770	3.923863	0.000000	175.294563	175.128328	175.096781	0.000000	0.000000	0.000000	0.000000	
73.200000	0.000000	1.861930	1.841389	1.826700	0.000000	0.040429	0.037714	0.036151	0.000000	0.000000	0.000000	0.000000	0.000000	4.289678	4.268799	4.265581	0.000000	180.801625	180.648719	180.619109	0.000000	0.000000	0.000000	0.000000	
73.250000	0.000000	1.924111	1.905611	1.892057	0.000000	0.041752	0.038689	0.036936	0.000000	0.000000	0.000000	0.000000	0.000000	4.468353	4.444768	4.441157	0.000000	186.225125	186.087953	186.060688	0.000000	0.000000	0.000000	0.000000	
73.300000	0.000000	1.986346	1.970371	1.958270	0.000000	0.041357	0.037865	0.035886	0.000000	0.000000	0.000000	0.000000	0.000000	4.493279	4.466352	4.462273	0.000000	191.492328	191.374531	191.350250	0.000000	0.000000	0.000000	0.000000	
73.350000	0.000000	2.048373	2.035669	2.025524	0.000000	0.039523	0.035585	0.033379	0.000000	0.000000	0.000000	0.000000	0.000000	4.382033	4.351630	4.347076	0.000000	196.456781	196.363984	196.343750	0.000000	0.000000	0.000000	0.000000	
73.400000	0.000000	2.110858	2.101645	2.093676	0.000000	0.036780	0.032505	0.030132	0.000000	0.000000	0.000000	0.000000	0.000000	4.167851	4.134800	4.129897	0.000000	201.225781	201.159437	201.143641	0.000000	0.000000	0.000000	0.000000	
73.450000	0.000000	2.175207	2.168756	2.162592	0.000000	0.033635	0.029245	0.026824	0.000000	0.000000	0.000000	0.000000	0.000000	3.882305	3.848339	3.843334	0.000000	206.181281	206.135703	206.123578	0.000000	0.000000	0.000000	0.000000	
73.500000	0.000000	2.242128	2.237483	2.232556	0.000000	0.030255	0.025992	0.023651	0.000000	0.000000	0.000000	0.000000	0.000000	3.538696	3.505695	3.500852	0.000000	211.559719	211.527516	211.517906	0.000000	0.000000	0.000000	0.000000	
73.550000	0.000000	2.311728	2.308382	2.304398	0.000000	0.026383	0.022418	0.020248	0.000000	0.000000	0.000000	0.000000	0.000000	3.122573	3.091867	3.087376	0.000000	217.264891	217.242312	217.234625	0.000000	0.000000	0.000000	0.000000	
73.600000	0.000000	2.384334	2.382074	2.378944	0.000000	0.021901	0.018322	0.016370	0.000000	0.000000	0.000000	0.000000	0.000000	2.635037	2.607300	2.603260	0.000000	223.184500	223.169766	223.163797	0.000000	0.000000	0.000000	0.000000	
73.650000	0.000000	2.460094	2.458595	2.456125	0.000000	0.017401	0.014303	0.012620	0.000000	0.000000	0.000000	0.000000	0.000000	2.131706	2.107680	2.104196	0.000000	229.445375	229.436031	229.431391	0.000000	0.000000	0.000000	0.000000	
73.700000	0.000000	2.539197	2.538027	2.535858	0.000000	0.013046	0.010594	0.009266	0.000000	0.000000	0.000000	0.000000	0.000000	1.617441	1.598425	1.595674	0.000000	236.344750	236.337625	236.333609	0.000000	0.000000	0.000000	0.000000	
73.750000	0.000000	2.621872	2.620627	2.618348	0.000000	0.008813	0.007082	0.006146	0.000000	0.000000	0.000000	0.000000	0.000000	1.103977	1.090546	1.088607	0.000000	244.092219	244.084625	244.080391	0.000000	0.000000	0.000000	0.000000	
73.800000	0.000000	2.708561	2.706755	2.703884	0.000000	0.004952	0.003840	0.003242	0.000000	0.000000	0.000000	0.000000	0.000000	0.641285	0.632651	0.631412	0.000000	252.796078	252.784703	252.779313	0.000000	0.000000	0.000000	0.000000	
73.850000	0.000000	2.799390	2.796323	2.792295	0.000000	0.002149	0.001499	0.001152	0.000000	0.000000	0.000000	0.000000	0.000000	0.303786	0.298730	0.298012	0.000000	262.381094	262.360813	262.353125	0.000000	0.000000	0.000000	0.000000	
73.900000	0.000000	2.895625	2.890170	2.884212	0.000000	0.000426	0.000138	-0.000012	0.000000	0.000000	0.000000	0.000000	0.000000	0.084898	0.082653	0.082340	0.000000	272.919969	272.882406	272.870781	0.000000	0.000000	0.000000	0.000000	
73.950000	0.000000	2.998102	2.988559	2.979613	0.000000	-0.000117	-0.000171	-0.000197	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001632	-0.002052	-0.002108	0.000000	284.459469	284.391781	284.374125	0.000000	0.000000	0.000000	0.000000	
74.000000	0.000000	3.107698	3.091232	3.077622	0.000000	-0.000501	-0.000491	-0.000484	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049693	-0.049612	-0.049597	0.000000	297.210938	297.091313	297.064219	0.000000	0.000000	0.000000	0.000000	
74.050000	0.000000	3.223761	3.196775	3.176490	0.000000	-0.001842	-0.001638	-0.001525	0.000000	0.000000	0.000000	0.000000	0.000000	-0.207230	-0.205654	-0.205420	0.000000	311.049500	310.850250	310.809531	0.000000	0.000000	0.000000	0.000000	
74.100000	0.000000	3.344063	3.303192	3.274463	0.000000	-0.003404	-0.002776	-0.002436	0.000000	0.000000	0.000000	0.000000	0.000000	-0.420345	-0.415473	-0.414768	0.000000	325.574938	325.269875	325.211844	0.000000	0.000000	0.000000	0.000000	
74.150000	0.000000	3.465560	3.408629	3.370402	0.000000	-0.004501	-0.003288	-0.002640	0.000000	0.000000	0.000000	0.000000	0.000000	-0.613642	-0.604214	-0.602870	0.000000	340.282375	339.854312	339.776781	0.000000	0.000000	0.000000	0.000000	
74.200000	0.000000	3.587584	3.512233	3.463332	0.000000	-0.004676	-0.002749	-0.001732	0.000000	0.000000	0.000000	0.000000	0.000000	-0.739762	-0.724760	-0.722649	0.000000	355.218656	354.649094	354.549594	0.000000	0.000000	0.000000	0.000000	
74.250000	0.000000	3.710815	3.613257	3.551701	0.000000	-0.003862	-0.001068	0.000390	0.000000	0.000000	0.000000	0.000000	0.000000	-0.798029	-0.776243	-0.773213	0.000000	370.725344	369.984813	369.859188	0.000000	0.000000	0.000000	0.000000	
74.300000	0.000000	3.834512	3.709587	3.632664	0.000000	-0.001895	0.001831	0.003753	0.000000	0.000000	0.000000	0.000000	0.000000	-0.761580	-0.732487	-0.728486	0.000000	386.951375	385.999656	385.842375	0.000000	0.000000	0.000000	0.000000	
74.350000	0.000000	3.956667	3.800989	3.706995	0.000000	0.000829	0.005337	0.007639	0.000000	0.000000	0.000000	0.000000	0.000000	-0.635596	-0.600361	-0.595565	0.000000	403.426344	402.236969	402.044406	0.000000	0.000000	0.000000	0.000000	
74.400000	0.000000	4.075365	3.888328	3.777060	0.000000	0.003943	0.008843	0.011322	0.000000	0.000000	0.000000	0.000000	0.000000	-0.418733	-0.380376	-0.375206	0.000000	419.573906	418.141906	417.913563	0.000000	0.000000	0.000000	0.000000	
74.450000	0.000000	4.191164	3.973492	3.845434	0.000000	0.006908	0.011913	0.014420	0.000000	0.000000	0.000000	0.000000	0.000000	-0.177647	-0.138410	-0.133177	0.000000	435.283094	433.613812	433.350750	0.000000	0.000000	0.000000	0.000000	
74.500000	0.000000	4.304733	4.056275	3.911416	0.000000	0.009757	0.014790	0.017282	0.000000	0.000000	0.000000	0.000000	0.000000	0.054772	0.094280	0.099488	0.000000	450.771031	448.863250	448.565438	0.000000	0.000000	0.000000	0.000000	
74.550000	0.000000	4.416571	4.135605	3.973081	0.000000	0.012269	0.017272	0.019720	0.000000	0.000000	0.000000	0.000000	0.000000	0.254033	0.293360	0.298482	0.000000	466.327719	464.167937	463.833531	0.000000	0.000000	0.000000	0.000000	
74.600000	0.000000	4.526351	4.211560	4.030722	0.000000	0.013955	0.018691	0.020979	0.000000	0.000000	0.000000	0.000000	0.000000	0.406074	0.443363	0.448157	0.000000	481.868594	479.446375	479.074063	0.000000	0.000000	0.000000	0.000000	
74.650000	0.000000	4.634069	4.288127	4.090440	0.000000	0.014624	0.018810	0.020803	0.000000	0.000000	0.000000	0.000000	0.000000	0.504793	0.537815	0.541997	0.000000	496.810125	494.146250	493.739000	0.000000	0.000000	0.000000	0.000000	
74.700000	0.000000	4.740590	4.369893	4.158768	0.000000	0.014945	0.018495	0.020156	0.000000	0.000000	0.000000	0.000000	0.000000	0.585251	0.613314	0.616807	0.000000	510.695969	507.840125	507.405094	0.000000	0.000000	0.000000	0.000000	
74.750000	0.000000	4.847282	4.458085	4.236840	0.000000	0.015563	0.018564	0.019944	0.000000	0.000000	0.000000	0.000000	0.000000	0.695770	0.719542	0.722448	0.000000	523.679969	520.680844	520.224844	0.000000	0.000000	0.000000	0.000000	
74.800000	0.000000	4.954492	4.551537	4.322677	0.000000	0.016007	0.018487	0.019608	0.000000	0.000000	0.000000	0.000000	0.000000	0.807531	0.827223	0.829588	0.000000	536.017938	532.912500	532.440875	0.000000	0.000000	0.000000	0.000000	
74.850000	0.000000	5.062615	4.650579	4.416573	0.000000	0.015605	0.017505	0.018346	0.000000	0.000000	0.000000	0.000000	0.000000	0.877729	0.892849	0.894628	0.000000	547.757750	544.582188	544.099812	0.000000	0.000000	0.000000	0.000000	
74.900000	0.000000	5.171116	4.754323	4.517454	0.000000	0.014568	0.015857	0.016412	0.000000	0.000000	0.000000	0.000000	0.000000	0.915406	0.925701	0.926878	0.000000	558.899750	555.687937	555.199687	0.000000	0.000000	0.000000	0.000000	
74.950000	0.000000	5.279504	4.860858	4.622662	0.000000	0.013395	0.014160	0.014475	0.000000	0.000000	0.000000	0.000000	0.000000	0.937828	0.943967	0.944637	0.000000	569.604125	566.378438	565.887563	0.000000	0.000000	0.000000	0.000000	
75.000000	0.000000	5.386914	4.967383	4.728376	0.000000	0.012641	0.013024	0.013169	0.000000	0.000000	0.000000	0.000000	0.000000	0.977239	0.980342	0.980654	0.000000	580.072188	576.840375	576.347813	0.000000	0.000000	0.000000	0.000000	
75.050000	0.000000	5.493760	5.073558	4.833859	0.000000	0.012065	0.012199	0.012240	0.000000	0.000000	0.000000	0.000000	0.000000	1.014261	1.015371	1.015462	0.000000	590.456250	587.219875	586.725937	0.000000	0.000000	0.000000	0.000000	
75.100000	0.000000	5.601269	5.181446	4.941610	0.000000	0.011080	0.011093	0.011094	0.000000	0.000000	0.000000	0.000000	0.000000	0.995885	0.996001	0.996003	0.000000	600.748063	597.515188	597.021187	0.000000	0.000000	0.000000	0.000000	
75.150000	0.000000	5.709727	5.291965	5.052884	0.000000	0.009625	0.009606	0.009586	0.000000	0.000000	0.000000	0.000000	0.000000	0.907354	0.907227	0.907188	0.000000	610.884500	607.668250	607.175875	0.000000	0.000000	0.000000	0.000000	
75.200000	0.000000	5.819580	5.408002	5.171864	0.000000	0.007567	0.007470	0.007402	0.000000	0.000000	0.000000	0.000000	0.000000	0.737595	0.736871	0.736734	0.000000	620.549125	617.381562	616.895437	0.000000	0.000000	0.000000	0.000000	
75.250000	0.000000	5.930566	5.529465	5.298555	0.000000	0.005127	0.004952	0.004845	0.000000	0.000000	0.000000	0.000000	0.000000	0.518695	0.517359	0.517139	0.000000	629.689938	626.604563	626.129250	0.000000	0.000000	0.000000	0.000000	
75.300000	0.000000	6.042546	5.652367	5.426934	0.000000	0.002734	0.002499	0.002366	0.000000	0.000000	0.000000	0.000000	0.000000	0.297621	0.295809	0.295534	0.000000	638.857813	635.857875	635.393937	0.000000	0.000000	0.000000	0.000000	
75.350000	0.000000	6.155656	5.772199	5.550018	0.000000	0.000820	0.000547	0.000403	0.000000	0.000000	0.000000	0.000000	0.000000	0.119698	0.117577	0.117277	0.000000	648.750250	645.803250	645.346125	0.000000	0.000000	0.000000	0.000000	
75.400000	0.000000	6.270392	5.888665	5.667076	0.000000	-0.000357	-0.000610	-0.000737	0.000000	0.000000	0.000000	0.000000	0.000000	0.008347	0.006362	0.006097	0.000000	659.533188	656.600312	656.144563	0.000000	0.000000	0.000000	0.000000	
75.450000	0.000000	6.387152	6.005331	5.783358	0.000000	-0.000823	-0.000993	-0.001071	0.000000	0.000000	0.000000	0.000000	0.000000	-0.035341	-0.036683	-0.036848	0.000000	670.778750	667.845875	667.389375	0.000000	0.000000	0.000000	0.000000	
75.500000	0.000000	6.505836	6.123532	5.900965	0.000000	-0.002031	-0.002109	-0.002139	0.000000	0.000000	0.000000	0.000000	0.000000	-0.152423	-0.153047	-0.153112	0.000000	682.265750	679.329687	678.872062	0.000000	0.000000	0.000000	0.000000	
75.550000	0.000000	6.626723	6.242072	6.017914	0.000000	-0.004631	-0.004647	-0.004651	0.000000	0.000000	0.000000	0.000000	0.000000	-0.407264	-0.407405	-0.407412	0.000000	694.240125	691.286250	690.825375	0.000000	0.000000	0.000000	0.000000	
75.600000	0.000000	6.750348	6.359118	6.131095	0.000000	-0.008732	-0.008728	-0.008721	0.000000	0.000000	0.000000	0.000000	0.000000	-0.812396	-0.812373	-0.812360	0.000000	707.103125	704.098813	703.629937	0.000000	0.000000	0.000000	0.000000	
75.650000	0.000000	6.876085	6.472390	6.237353	0.000000	-0.013935	-0.013854	-0.013788	0.000000	0.000000	0.000000	0.000000	0.000000	-1.335094	-1.334499	-1.334368	0.000000	721.039625	717.939250	717.455938	0.000000	0.000000	0.000000	0.000000	
75.700000	0.000000	7.003042	6.582130	6.337540	0.000000	-0.019439	-0.019118	-0.018903	0.000000	0.000000	0.000000	0.000000	0.000000	-1.908859	-1.906450	-1.906014	0.000000	735.795125	732.561438	732.058375	0.000000	0.000000	0.000000	0.000000	
75.750000	0.000000	7.130597	6.689060	6.433102	0.000000	-0.024447	-0.023674	-0.023196	0.000000	0.000000	0.000000	0.000000	0.000000	-2.463340	-2.457452	-2.456476	0.000000	751.109312	747.716063	747.189562	0.000000	0.000000	0.000000	0.000000	
75.800000	0.000000	7.258690	6.792493	6.523024	0.000000	-0.028582	-0.027137	-0.026285	0.000000	0.000000	0.000000	0.000000	0.000000	-2.962586	-2.951509	-2.949760	0.000000	767.067563	763.483500	762.929062	0.000000	0.000000	0.000000	0.000000	
75.850000	0.000000	7.387767	6.893529	6.608762	0.000000	-0.032109	-0.029770	-0.028431	0.000000	0.000000	0.000000	0.000000	0.000000	-3.433847	-3.415841	-3.413083	0.000000	783.615188	779.813813	779.227625	0.000000	0.000000	0.000000	0.000000	
75.900000	0.000000	7.517517	6.991732	6.689816	0.000000	-0.034860	-0.031368	-0.029412	0.000000	0.000000	0.000000	0.000000	0.000000	-3.867785	-3.840823	-3.836786	0.000000	800.739000	796.693062	796.071438	0.000000	0.000000	0.000000	0.000000	
75.950000	0.000000	7.647798	7.087063	6.766209	0.000000	-0.036951	-0.032028	-0.029316	0.000000	0.000000	0.000000	0.000000	0.000000	-4.279912	-4.241814	-4.236207	0.000000	818.410813	814.093813	813.432937	0.000000	0.000000	0.000000	0.000000	
76.000000	0.000000	7.778033	7.179496	6.838216	0.000000	-0.038257	-0.031738	-0.028190	0.000000	0.000000	0.000000	0.000000	0.000000	-4.642805	-4.592269	-4.584924	0.000000	836.495750	831.885437	831.182188	0.000000	0.000000	0.000000	0.000000	
76.050000	0.000000	7.907703	7.270525	6.908401	0.000000	-0.038576	-0.030450	-0.026068	0.000000	0.000000	0.000000	0.000000	0.000000	-4.914785	-4.851711	-4.842630	0.000000	854.645313	849.735125	848.988812	0.000000	0.000000	0.000000	0.000000	
76.100000	0.000000	8.035493	7.360337	6.977745	0.000000	-0.036763	-0.027139	-0.021991	0.000000	0.000000	0.000000	0.000000	0.000000	-4.968639	-4.893852	-4.883177	0.000000	872.517750	867.312813	866.523937	0.000000	0.000000	0.000000	0.000000	
76.150000	0.000000	8.160852	7.449313	7.047120	0.000000	-0.032269	-0.021238	-0.015387	0.000000	0.000000	0.000000	0.000000	0.000000	-4.756250	-4.670429	-4.658287	0.000000	889.920750	884.433375	883.603938	0.000000	0.000000	0.000000	0.000000	
76.200000	0.000000	8.283777	7.537765	7.116996	0.000000	-0.025376	-0.013089	-0.006631	0.000000	0.000000	0.000000	0.000000	0.000000	-4.297799	-4.202100	-4.188686	0.000000	906.811188	901.056250	900.188313	0.000000	0.000000	0.000000	0.000000	
76.250000	0.000000	8.404575	7.625202	7.186463	0.000000	-0.017139	-0.003884	0.003021	0.000000	0.000000	0.000000	0.000000	0.000000	-3.675086	-3.571729	-3.557371	0.000000	923.335438	917.321375	916.416187	0.000000	0.000000	0.000000	0.000000	
76.300000	0.000000	8.524790	7.714270	7.258735	0.000000	-0.009116	0.004857	0.012078	0.000000	0.000000	0.000000	0.000000	0.000000	-3.041483	-2.932413	-2.917385	0.000000	939.478375	933.222625	932.282750	0.000000	0.000000	0.000000	0.000000	
76.350000	0.000000	8.645082	7.805842	7.334794	0.000000	-0.001925	0.012571	0.020010	0.000000	0.000000	0.000000	0.000000	0.000000	-2.462181	-2.348928	-2.333437	0.000000	955.273250	948.794688	947.822688	0.000000	0.000000	0.000000	0.000000	
76.400000	0.000000	8.765127	7.897250	7.410741	0.000000	0.003969	0.018725	0.026254	0.000000	0.000000	0.000000	0.000000	0.000000	-1.967503	-1.852125	-1.836439	0.000000	971.032125	964.331312	963.327188	0.000000	0.000000	0.000000	0.000000	
76.450000	0.000000	8.883923	7.985697	7.482835	0.000000	0.008480	0.023086	0.030502	0.000000	0.000000	0.000000	0.000000	0.000000	-1.538681	-1.424407	-1.408948	0.000000	986.925250	979.988875	978.950875	0.000000	0.000000	0.000000	0.000000	
76.500000	0.000000	9.001355	8.073792	7.555116	0.000000	0.011858	0.025874	0.032959	0.000000	0.000000	0.000000	0.000000	0.000000	-1.146452	-1.036732	-1.021955	0.000000	1002.538500	995.374375	994.303688	0.000000	0.000000	0.000000	0.000000	
76.550000	0.000000	9.117995	8.166051	7.634171	0.000000	0.014338	0.027450	0.034050	0.000000	0.000000	0.000000	0.000000	0.000000	-0.788446	-0.685745	-0.671975	0.000000	1017.346750	1009.993625	1008.895562	0.000000	0.000000	0.000000	0.000000	
76.600000	0.000000	9.234926	8.267064	7.726416	0.000000	0.015860	0.027898	0.033933	0.000000	0.000000	0.000000	0.000000	0.000000	-0.491391	-0.397047	-0.384450	0.000000	1030.939125	1023.462688	1022.346500	0.000000	0.000000	0.000000	0.000000	
76.650000	0.000000	9.351527	8.377729	7.833551	0.000000	0.016692	0.027389	0.032727	0.000000	0.000000	0.000000	0.000000	0.000000	-0.216409	-0.132524	-0.121377	0.000000	1043.031438	1035.509687	1034.386188	0.000000	0.000000	0.000000	0.000000	
76.700000	0.000000	9.468895	8.500947	7.959421	0.000000	0.016312	0.025397	0.029908	0.000000	0.000000	0.000000	0.000000	0.000000	-0.006626	0.064655	0.074081	0.000000	1053.464500	1045.988938	1044.871000	0.000000	0.000000	0.000000	0.000000	
76.750000	0.000000	9.586569	8.632498	8.097843	0.000000	0.014690	0.022041	0.025676	0.000000	0.000000	0.000000	0.000000	0.000000	0.115388	0.173096	0.180693	0.000000	1062.748875	1055.382250	1054.278625	0.000000	0.000000	0.000000	0.000000	
76.800000	0.000000	9.704973	8.768077	8.242032	0.000000	0.011991	0.017763	0.020612	0.000000	0.000000	0.000000	0.000000	0.000000	0.126702	0.172031	0.177989	0.000000	1071.621125	1064.389000	1063.303500	0.000000	0.000000	0.000000	0.000000	
76.850000	0.000000	9.823186	8.902781	8.385000	0.000000	0.008906	0.013365	0.015569	0.000000	0.000000	0.000000	0.000000	0.000000	0.069630	0.104633	0.109241	0.000000	1080.576625	1073.473875	1072.405750	0.000000	0.000000	0.000000	0.000000	
76.900000	0.000000	9.942377	9.039163	8.530020	0.000000	0.005588	0.009014	0.010721	0.000000	0.000000	0.000000	0.000000	0.000000	-0.048960	-0.022094	-0.018529	0.000000	1089.526125	1082.557875	1081.507750	0.000000	0.000000	0.000000	0.000000	
76.950000	0.000000	10.062451	9.178658	8.679345	0.000000	0.002055	0.004608	0.005899	0.000000	0.000000	0.000000	0.000000	0.000000	-0.217951	-0.197972	-0.195279	0.000000	1098.233625	1091.417250	1090.387500	0.000000	0.000000	0.000000	0.000000	
77.000000	0.000000	10.182827	9.317803	8.827984	0.000000	-0.001875	-0.000070	0.000868	0.000000	0.000000	0.000000	0.000000	0.000000	-0.457765	-0.443680	-0.441730	0.000000	1107.066750	1100.397250	1099.387250	0.000000	0.000000	0.000000	0.000000	
77.050000	0.000000	10.303313	9.456196	8.975438	0.000000	-0.006465	-0.005231	-0.004562	0.000000	0.000000	0.000000	0.000000	0.000000	-0.804592	-0.795013	-0.793628	0.000000	1116.036125	1109.506875	1108.515875	0.000000	0.000000	0.000000	0.000000	
77.100000	0.000000	10.424039	9.596224	9.125272	0.000000	-0.012303	-0.011438	-0.010941	0.000000	0.000000	0.000000	0.000000	0.000000	-1.311186	-1.304528	-1.303505	0.000000	1124.827250	1118.448875	1117.478250	0.000000	0.000000	0.000000	0.000000	
